Lat,Long,Geoid2016,BLF55,BLF55_NZVD2016
-47.06666667,167.5333333,-0.698,0.2793,0.9773
-47.06666667,167.5666667,-0.789,0.2794,1.0684
-47.06666667,167.6,-0.887,0.2794,1.1664
-47.06666667,167.6333333,-0.987,0.2795,1.2665
-47.06666667,167.6666667,-1.052,0.2795,1.3315
-47.06666667,167.7,-1.089,0.2795,1.3685
-47.06666667,167.7333333,-1.126,0.2796,1.4056
-47.06666667,167.7666667,-1.19,0.2796,1.4696
-47.06666667,167.8,-1.268,0.2796,1.5476
-47.06666667,167.8333333,-1.317,0.2796,1.5966
-47.06666667,167.8666667,-1.285,0.2797,1.5647
-47.06666667,167.9,-1.258,0.2796,1.5376
-47.06666667,167.9333333,-1.214,0.2796,1.4936
-47.06666667,167.9666667,-1.187,0.2795,1.4665
-47.06666667,168,-1.164,0.2795,1.4435
-47.06666667,168.0333333,-1.143,0.2793,1.4223
-47.06666667,168.0666667,-1.129,0.2792,1.4082
-47.06666667,168.1,-1.117,0.2789,1.3959
-47.06666667,168.1333333,-1.093,0.2786,1.3716
-47.06666667,168.1666667,-1.068,0.2783,1.3463
-47.06666667,168.2,-1.043,0.2779,1.3209
-47.06666667,168.2333333,-1.018,0.2774,1.2954
-47.06666667,168.2666667,-0.997,0.2768,1.2738
-47.06666667,168.3,-0.971,0.2761,1.2471
-47.06666667,168.3333333,-0.946,0.2754,1.2214
-47.06666667,168.3666667,-0.917,0.2746,1.1916
-47.06666667,168.4,-0.895,0.2738,1.1688
-47.06666667,168.4333333,-0.863,0.2729,1.1359
-47.06666667,168.4666667,-0.84,0.272,1.112
-47.06666667,168.5,-0.818,0.271,1.089
-47.06666667,168.5333333,-0.796,0.2701,1.0661
-47.06666667,168.5666667,-0.773,0.2691,1.0421
-47.06666667,168.6,-0.743,0.2682,1.0112
-47.06666667,168.6333333,-0.707,0.2674,0.9744
-47.06666667,168.6666667,-0.664,0.2666,0.9306
-47.06666667,168.7,-0.614,0.2658,0.8798
-47.06666667,168.7333333,-0.564,0.2651,0.8291
-47.06666667,168.7666667,-0.515,0.2645,0.7795
-47.06666667,168.8,-0.47,0.2639,0.7339
-47.06666667,168.8333333,-0.429,0.2634,0.6924
-47.06666667,168.8666667,-0.39,0.2629,0.6529
-47.06666667,168.9,-0.352,0.2625,0.6145
-47.06666667,168.9333333,-0.311,0.2622,0.5732
-47.06666667,168.9666667,-0.268,0.2619,0.5299
-47.06666667,169,-0.223,0.2616,0.4846
-47.06666667,169.0333333,-0.179,0.2613,0.4403
-47.06666667,169.0666667,-0.133,0.2611,0.3941
-47.06666667,169.1,-0.09,0.2609,0.3509
-47.06666667,169.1333333,-0.047,0.2608,0.3078
-47.06666667,169.1666667,-0.004,0.2606,0.2646
-47.06666667,169.2,0.032,0.2605,0.2285
-47.06666667,169.2333333,0.067,0.2604,0.1934
-47.06666667,169.2666667,0.094,0.2603,0.1663
-47.06666667,169.3,0.12,0.2602,0.1402
-47.06666667,169.3333333,0.147,0.2602,0.1132
-47.06666667,169.3666667,0.177,0.2601,0.0831
-47.06666667,169.4,0.216,0.26,0.044
-47.06666667,169.4333333,0.262,0.26,-0.002
-47.06666667,169.4666667,0.315,0.2599,-0.0551
-47.06666667,169.5,0.371,0.2599,-0.1111
-47.06666667,169.5333333,0.43,0.2598,-0.1702
-47.06666667,169.5666667,0.488,0.2598,-0.2282
-47.06666667,169.6,0.547,0.2598,-0.2872
-47.06666667,169.6333333,0.608,0.2597,-0.3483
-47.06666667,169.6666667,0.66,0.2597,-0.4003
-47.06666667,169.7,0.71,0.2597,-0.4503
-47.06666667,169.7333333,0.763,0.2597,-0.5033
-47.06666667,169.7666667,0.815,0.2596,-0.5554
-47.06666667,169.8,0.868,0.2596,-0.6084
-47.06666667,169.8333333,0.921,0.2596,-0.6614
-47.06666667,169.8666667,0.976,0.2596,-0.7164
-47.06666667,169.9,1.029,0.2596,-0.7694
-47.06666667,169.9333333,1.078,0.2596,-0.8184
-47.06666667,169.9666667,1.124,0.2596,-0.8644
-47.06666667,170,1.17,0.2596,-0.9104
-47.06666667,170.0333333,1.217,0.2595,-0.9575
-47.06666667,170.0666667,1.264,0.2595,-1.0045
-47.06666667,170.1,1.312,0.2595,-1.0525
-47.06666667,170.1333333,1.363,0.2595,-1.1035
-47.06666667,170.1666667,1.416,0.2595,-1.1565
-47.06666667,170.2,1.47,0.2595,-1.2105
-47.03333333,166.8666667,1.586,0.2789,-1.3071
-47.03333333,166.9,1.502,0.2789,-1.2231
-47.03333333,166.9333333,1.418,0.2789,-1.1391
-47.03333333,166.9666667,1.321,0.2789,-1.0421
-47.03333333,167,1.222,0.2789,-0.9431
-47.03333333,167.0333333,1.104,0.279,-0.825
-47.03333333,167.0666667,0.985,0.279,-0.706
-47.03333333,167.1,0.844,0.279,-0.565
-47.03333333,167.1333333,0.701,0.279,-0.422
-47.03333333,167.1666667,0.546,0.279,-0.267
-47.03333333,167.2,0.394,0.279,-0.115
-47.03333333,167.2333333,0.247,0.2791,0.0321
-47.03333333,167.2666667,0.11,0.2791,0.1691
-47.03333333,167.3,-0.023,0.2791,0.3021
-47.03333333,167.3333333,-0.14,0.2792,0.4192
-47.03333333,167.3666667,-0.245,0.2792,0.5242
-47.03333333,167.4,-0.352,0.2792,0.6312
-47.03333333,167.4333333,-0.449,0.2793,0.7283
-47.03333333,167.4666667,-0.543,0.2793,0.8223
-47.03333333,167.5,-0.637,0.2794,0.9164
-47.03333333,167.5333333,-0.723,0.2794,1.0024
-47.03333333,167.5666667,-0.805,0.2795,1.0845
-47.03333333,167.6,-0.886,0.2795,1.1655
-47.03333333,167.6333333,-0.963,0.2796,1.2426
-47.03333333,167.6666667,-1.028,0.2797,1.3077
-47.03333333,167.7,-1.093,0.2797,1.3727
-47.03333333,167.7333333,-1.176,0.2798,1.4558
-47.03333333,167.7666667,-1.229,0.2798,1.5088
-47.03333333,167.8,-1.296,0.2799,1.5759
-47.03333333,167.8333333,-1.376,0.2799,1.6559
-47.03333333,167.8666667,-1.367,0.28,1.647
-47.03333333,167.9,-1.358,0.28,1.638
-47.03333333,167.9333333,-1.351,0.28,1.631
-47.03333333,167.9666667,-1.343,0.28,1.623
-47.03333333,168,-1.327,0.2799,1.6069
-47.03333333,168.0333333,-1.301,0.2798,1.5808
-47.03333333,168.0666667,-1.295,0.2797,1.5747
-47.03333333,168.1,-1.284,0.2795,1.5635
-47.03333333,168.1333333,-1.271,0.2792,1.5502
-47.03333333,168.1666667,-1.255,0.2789,1.5339
-47.03333333,168.2,-1.229,0.2785,1.5075
-47.03333333,168.2333333,-1.204,0.278,1.482
-47.03333333,168.2666667,-1.183,0.2774,1.4604
-47.03333333,168.3,-1.156,0.2767,1.4327
-47.03333333,168.3333333,-1.13,0.2759,1.4059
-47.03333333,168.3666667,-1.104,0.275,1.379
-47.03333333,168.4,-1.075,0.2741,1.3491
-47.03333333,168.4333333,-1.055,0.2731,1.3281
-47.03333333,168.4666667,-1.035,0.2721,1.3071
-47.03333333,168.5,-1.017,0.2711,1.2881
-47.03333333,168.5333333,-1.002,0.27,1.272
-47.03333333,168.5666667,-0.985,0.269,1.254
-47.03333333,168.6,-0.963,0.268,1.231
-47.03333333,168.6333333,-0.934,0.2671,1.2011
-47.03333333,168.6666667,-0.896,0.2662,1.1622
-47.03333333,168.7,-0.853,0.2654,1.1184
-47.03333333,168.7333333,-0.805,0.2647,1.0697
-47.03333333,168.7666667,-0.76,0.264,1.024
-47.03333333,168.8,-0.714,0.2634,0.9774
-47.03333333,168.8333333,-0.674,0.2629,0.9369
-47.03333333,168.8666667,-0.635,0.2625,0.8975
-47.03333333,168.9,-0.593,0.2621,0.8551
-47.03333333,168.9333333,-0.549,0.2617,0.8107
-47.03333333,168.9666667,-0.504,0.2614,0.7654
-47.03333333,169,-0.455,0.2612,0.7162
-47.03333333,169.0333333,-0.408,0.261,0.669
-47.03333333,169.0666667,-0.364,0.2608,0.6248
-47.03333333,169.1,-0.321,0.2606,0.5816
-47.03333333,169.1333333,-0.279,0.2605,0.5395
-47.03333333,169.1666667,-0.238,0.2604,0.4984
-47.03333333,169.2,-0.202,0.2602,0.4622
-47.03333333,169.2333333,-0.17,0.2602,0.4302
-47.03333333,169.2666667,-0.143,0.2601,0.4031
-47.03333333,169.3,-0.116,0.26,0.376
-47.03333333,169.3333333,-0.09,0.2599,0.3499
-47.03333333,169.3666667,-0.059,0.2599,0.3189
-47.03333333,169.4,-0.018,0.2599,0.2779
-47.03333333,169.4333333,0.027,0.2598,0.2328
-47.03333333,169.4666667,0.08,0.2598,0.1798
-47.03333333,169.5,0.14,0.2597,0.1197
-47.03333333,169.5333333,0.206,0.2597,0.0537
-47.03333333,169.5666667,0.271,0.2597,-0.0113
-47.03333333,169.6,0.34,0.2597,-0.0803
-47.03333333,169.6333333,0.405,0.2596,-0.1454
-47.03333333,169.6666667,0.466,0.2596,-0.2064
-47.03333333,169.7,0.524,0.2596,-0.2644
-47.03333333,169.7333333,0.579,0.2596,-0.3194
-47.03333333,169.7666667,0.635,0.2596,-0.3754
-47.03333333,169.8,0.692,0.2596,-0.4324
-47.03333333,169.8333333,0.746,0.2595,-0.4865
-47.03333333,169.8666667,0.803,0.2595,-0.5435
-47.03333333,169.9,0.856,0.2595,-0.5965
-47.03333333,169.9333333,0.91,0.2595,-0.6505
-47.03333333,169.9666667,0.96,0.2595,-0.7005
-47.03333333,170,1.009,0.2595,-0.7495
-47.03333333,170.0333333,1.057,0.2595,-0.7975
-47.03333333,170.0666667,1.108,0.2595,-0.8485
-47.03333333,170.1,1.158,0.2595,-0.8985
-47.03333333,170.1333333,1.21,0.2595,-0.9505
-47.03333333,170.1666667,1.264,0.2595,-1.0045
-47.03333333,170.2,1.319,0.2595,-1.0595
-47,166.8666667,1.487,0.2789,-1.2081
-47,166.9,1.411,0.2789,-1.1321
-47,166.9333333,1.334,0.2789,-1.0551
-47,166.9666667,1.255,0.2789,-0.9761
-47,167,1.171,0.2789,-0.8921
-47,167.0333333,1.076,0.279,-0.797
-47,167.0666667,0.969,0.279,-0.69
-47,167.1,0.851,0.279,-0.572
-47,167.1333333,0.72,0.279,-0.441
-47,167.1666667,0.579,0.279,-0.3
-47,167.2,0.429,0.2791,-0.1499
-47,167.2333333,0.275,0.2791,0.0041
-47,167.2666667,0.123,0.2791,0.1561
-47,167.3,-0.024,0.2792,0.3032
-47,167.3333333,-0.16,0.2792,0.4392
-47,167.3666667,-0.282,0.2792,0.5612
-47,167.4,-0.393,0.2793,0.6723
-47,167.4333333,-0.493,0.2793,0.7723
-47,167.4666667,-0.585,0.2794,0.8644
-47,167.5,-0.672,0.2795,0.9515
-47,167.5333333,-0.752,0.2795,1.0315
-47,167.5666667,-0.827,0.2796,1.1066
-47,167.6,-0.896,0.2797,1.1757
-47,167.6333333,-0.962,0.2797,1.2417
-47,167.6666667,-1.029,0.2798,1.3088
-47,167.7,-1.106,0.2799,1.3859
-47,167.7333333,-1.191,0.28,1.471
-47,167.7666667,-1.244,0.2801,1.5241
-47,167.8,-1.289,0.2801,1.5691
-47,167.8333333,-1.341,0.2802,1.6212
-47,167.8666667,-1.367,0.2803,1.6473
-47,167.9,-1.408,0.2803,1.6883
-47,167.9333333,-1.443,0.2804,1.7234
-47,167.9666667,-1.456,0.2804,1.7364
-47,168,-1.454,0.2804,1.7344
-47,168.0333333,-1.444,0.2803,1.7243
-47,168.0666667,-1.436,0.2802,1.7162
-47,168.1,-1.434,0.2801,1.7141
-47,168.1333333,-1.437,0.2799,1.7169
-47,168.1666667,-1.434,0.2796,1.7136
-47,168.2,-1.42,0.2791,1.6991
-47,168.2333333,-1.403,0.2786,1.6816
-47,168.2666667,-1.386,0.278,1.664
-47,168.3,-1.366,0.2773,1.6433
-47,168.3333333,-1.342,0.2764,1.6184
-47,168.3666667,-1.314,0.2755,1.5895
-47,168.4,-1.286,0.2745,1.5605
-47,168.4333333,-1.261,0.2734,1.5344
-47,168.4666667,-1.241,0.2722,1.5132
-47,168.5,-1.226,0.2711,1.4971
-47,168.5333333,-1.213,0.27,1.483
-47,168.5666667,-1.199,0.2688,1.4678
-47,168.6,-1.182,0.2678,1.4498
-47,168.6333333,-1.159,0.2668,1.4258
-47,168.6666667,-1.128,0.2658,1.3938
-47,168.7,-1.092,0.265,1.357
-47,168.7333333,-1.052,0.2642,1.3162
-47,168.7666667,-1.012,0.2635,1.2755
-47,168.8,-0.972,0.2629,1.2349
-47,168.8333333,-0.934,0.2624,1.1964
-47,168.8666667,-0.893,0.262,1.155
-47,168.9,-0.852,0.2616,1.1136
-47,168.9333333,-0.807,0.2612,1.0682
-47,168.9666667,-0.761,0.261,1.022
-47,169,-0.712,0.2607,0.9727
-47,169.0333333,-0.666,0.2606,0.9266
-47,169.0666667,-0.623,0.2604,0.8834
-47,169.1,-0.582,0.2603,0.8423
-47,169.1333333,-0.543,0.2601,0.8031
-47,169.1666667,-0.506,0.26,0.766
-47,169.2,-0.473,0.26,0.733
-47,169.2333333,-0.442,0.2599,0.7019
-47,169.2666667,-0.412,0.2598,0.6718
-47,169.3,-0.381,0.2598,0.6408
-47,169.3333333,-0.348,0.2597,0.6077
-47,169.3666667,-0.308,0.2597,0.5677
-47,169.4,-0.261,0.2597,0.5207
-47,169.4333333,-0.209,0.2596,0.4686
-47,169.4666667,-0.151,0.2596,0.4106
-47,169.5,-0.088,0.2596,0.3476
-47,169.5333333,-0.019,0.2596,0.2786
-47,169.5666667,0.051,0.2596,0.2086
-47,169.6,0.122,0.2595,0.1375
-47,169.6333333,0.192,0.2595,0.0675
-47,169.6666667,0.26,0.2595,-0.0005
-47,169.7,0.325,0.2595,-0.0655
-47,169.7333333,0.386,0.2595,-0.1265
-47,169.7666667,0.446,0.2595,-0.1865
-47,169.8,0.504,0.2595,-0.2445
-47,169.8333333,0.561,0.2595,-0.3015
-47,169.8666667,0.62,0.2595,-0.3605
-47,169.9,0.677,0.2595,-0.4175
-47,169.9333333,0.733,0.2594,-0.4736
-47,169.9666667,0.787,0.2594,-0.5276
-47,170,0.839,0.2594,-0.5796
-47,170.0333333,0.89,0.2594,-0.6306
-47,170.0666667,0.942,0.2594,-0.6826
-47,170.1,0.996,0.2594,-0.7366
-47,170.1333333,1.05,0.2594,-0.7906
-47,170.1666667,1.106,0.2594,-0.8466
-47,170.2,1.161,0.2594,-0.9016
-46.96666667,166.8666667,1.363,0.2789,-1.0841
-46.96666667,166.9,1.297,0.2789,-1.0181
-46.96666667,166.9333333,1.224,0.2789,-0.9451
-46.96666667,166.9666667,1.158,0.2789,-0.8791
-46.96666667,167,1.084,0.2789,-0.8051
-46.96666667,167.0333333,1.004,0.279,-0.725
-46.96666667,167.0666667,0.907,0.279,-0.628
-46.96666667,167.1,0.803,0.279,-0.524
-46.96666667,167.1333333,0.692,0.279,-0.413
-46.96666667,167.1666667,0.563,0.279,-0.284
-46.96666667,167.2,0.419,0.2791,-0.1399
-46.96666667,167.2333333,0.267,0.2791,0.0121
-46.96666667,167.2666667,0.109,0.2791,0.1701
-46.96666667,167.3,-0.049,0.2792,0.3282
-46.96666667,167.3333333,-0.197,0.2792,0.4762
-46.96666667,167.3666667,-0.331,0.2793,0.6103
-46.96666667,167.4,-0.446,0.2793,0.7253
-46.96666667,167.4333333,-0.545,0.2794,0.8244
-46.96666667,167.4666667,-0.637,0.2795,0.9165
-46.96666667,167.5,-0.717,0.2795,0.9965
-46.96666667,167.5333333,-0.789,0.2796,1.0686
-46.96666667,167.5666667,-0.86,0.2797,1.1397
-46.96666667,167.6,-0.927,0.2798,1.2068
-46.96666667,167.6333333,-0.989,0.2799,1.2689
-46.96666667,167.6666667,-1.051,0.28,1.331
-46.96666667,167.7,-1.113,0.2801,1.3931
-46.96666667,167.7333333,-1.179,0.2802,1.4592
-46.96666667,167.7666667,-1.247,0.2803,1.5273
-46.96666667,167.8,-1.308,0.2804,1.5884
-46.96666667,167.8333333,-1.34,0.2805,1.6205
-46.96666667,167.8666667,-1.391,0.2806,1.6716
-46.96666667,167.9,-1.426,0.2807,1.7067
-46.96666667,167.9333333,-1.463,0.2808,1.7438
-46.96666667,167.9666667,-1.503,0.2809,1.7839
-46.96666667,168,-1.539,0.2809,1.8199
-46.96666667,168.0333333,-1.56,0.2809,1.8409
-46.96666667,168.0666667,-1.565,0.2809,1.8459
-46.96666667,168.1,-1.578,0.2808,1.8588
-46.96666667,168.1333333,-1.595,0.2806,1.8756
-46.96666667,168.1666667,-1.612,0.2803,1.8923
-46.96666667,168.2,-1.624,0.2799,1.9039
-46.96666667,168.2333333,-1.624,0.2794,1.9034
-46.96666667,168.2666667,-1.619,0.2788,1.8978
-46.96666667,168.3,-1.611,0.278,1.889
-46.96666667,168.3333333,-1.591,0.2771,1.8681
-46.96666667,168.3666667,-1.565,0.276,1.841
-46.96666667,168.4,-1.541,0.2749,1.8159
-46.96666667,168.4333333,-1.513,0.2737,1.7867
-46.96666667,168.4666667,-1.492,0.2724,1.7644
-46.96666667,168.5,-1.474,0.2711,1.7451
-46.96666667,168.5333333,-1.459,0.2699,1.7289
-46.96666667,168.5666667,-1.445,0.2686,1.7136
-46.96666667,168.6,-1.428,0.2674,1.6954
-46.96666667,168.6333333,-1.408,0.2663,1.6743
-46.96666667,168.6666667,-1.383,0.2653,1.6483
-46.96666667,168.7,-1.353,0.2644,1.6174
-46.96666667,168.7333333,-1.321,0.2636,1.5846
-46.96666667,168.7666667,-1.287,0.2629,1.5499
-46.96666667,168.8,-1.251,0.2623,1.5133
-46.96666667,168.8333333,-1.214,0.2618,1.4758
-46.96666667,168.8666667,-1.178,0.2614,1.4394
-46.96666667,168.9,-1.138,0.261,1.399
-46.96666667,168.9333333,-1.095,0.2607,1.3557
-46.96666667,168.9666667,-1.053,0.2605,1.3135
-46.96666667,169,-1.01,0.2603,1.2703
-46.96666667,169.0333333,-0.969,0.2601,1.2291
-46.96666667,169.0666667,-0.932,0.26,1.192
-46.96666667,169.1,-0.894,0.2599,1.1539
-46.96666667,169.1333333,-0.859,0.2598,1.1188
-46.96666667,169.1666667,-0.824,0.2597,1.0837
-46.96666667,169.2,-0.79,0.2597,1.0497
-46.96666667,169.2333333,-0.756,0.2596,1.0156
-46.96666667,169.2666667,-0.716,0.2596,0.9756
-46.96666667,169.3,-0.673,0.2596,0.9326
-46.96666667,169.3333333,-0.628,0.2595,0.8875
-46.96666667,169.3666667,-0.575,0.2595,0.8345
-46.96666667,169.4,-0.515,0.2595,0.7745
-46.96666667,169.4333333,-0.453,0.2595,0.7125
-46.96666667,169.4666667,-0.387,0.2595,0.6465
-46.96666667,169.5,-0.318,0.2595,0.5775
-46.96666667,169.5333333,-0.248,0.2594,0.5074
-46.96666667,169.5666667,-0.176,0.2594,0.4354
-46.96666667,169.6,-0.105,0.2594,0.3644
-46.96666667,169.6333333,-0.034,0.2594,0.2934
-46.96666667,169.6666667,0.037,0.2594,0.2224
-46.96666667,169.7,0.105,0.2594,0.1544
-46.96666667,169.7333333,0.171,0.2594,0.0884
-46.96666667,169.7666667,0.233,0.2594,0.0264
-46.96666667,169.8,0.296,0.2594,-0.0366
-46.96666667,169.8333333,0.358,0.2594,-0.0986
-46.96666667,169.8666667,0.421,0.2594,-0.1616
-46.96666667,169.9,0.482,0.2594,-0.2226
-46.96666667,169.9333333,0.54,0.2594,-0.2806
-46.96666667,169.9666667,0.598,0.2594,-0.3386
-46.96666667,170,0.654,0.2594,-0.3946
-46.96666667,170.0333333,0.708,0.2594,-0.4486
-46.96666667,170.0666667,0.762,0.2594,-0.5026
-46.96666667,170.1,0.817,0.2594,-0.5576
-46.96666667,170.1333333,0.875,0.2594,-0.6156
-46.96666667,170.1666667,0.933,0.2594,-0.6736
-46.96666667,170.2,0.989,0.2594,-0.7296
-46.93333333,166.8666667,1.221,0.2789,-0.9421
-46.93333333,166.9,1.163,0.2789,-0.8841
-46.93333333,166.9333333,1.097,0.2789,-0.8181
-46.93333333,166.9666667,1.039,0.2789,-0.7601
-46.93333333,167,0.974,0.2789,-0.6951
-46.93333333,167.0333333,0.899,0.2789,-0.6201
-46.93333333,167.0666667,0.817,0.279,-0.538
-46.93333333,167.1,0.724,0.279,-0.445
-46.93333333,167.1333333,0.63,0.279,-0.351
-46.93333333,167.1666667,0.513,0.279,-0.234
-46.93333333,167.2,0.381,0.2791,-0.1019
-46.93333333,167.2333333,0.23,0.2791,0.0491
-46.93333333,167.2666667,0.074,0.2792,0.2052
-46.93333333,167.3,-0.084,0.2792,0.3632
-46.93333333,167.3333333,-0.24,0.2793,0.5193
-46.93333333,167.3666667,-0.38,0.2793,0.6593
-46.93333333,167.4,-0.501,0.2794,0.7804
-46.93333333,167.4333333,-0.605,0.2794,0.8844
-46.93333333,167.4666667,-0.694,0.2795,0.9735
-46.93333333,167.5,-0.775,0.2796,1.0546
-46.93333333,167.5333333,-0.847,0.2797,1.1267
-46.93333333,167.5666667,-0.916,0.2798,1.1958
-46.93333333,167.6,-0.978,0.2799,1.2579
-46.93333333,167.6333333,-1.037,0.28,1.317
-46.93333333,167.6666667,-1.094,0.2801,1.3741
-46.93333333,167.7,-1.148,0.2802,1.4282
-46.93333333,167.7333333,-1.206,0.2804,1.4864
-46.93333333,167.7666667,-1.269,0.2805,1.5495
-46.93333333,167.8,-1.337,0.2806,1.6176
-46.93333333,167.8333333,-1.393,0.2808,1.6738
-46.93333333,167.8666667,-1.466,0.2809,1.7469
-46.93333333,167.9,-1.526,0.2811,1.8071
-46.93333333,167.9333333,-1.556,0.2812,1.8372
-46.93333333,167.9666667,-1.584,0.2814,1.8654
-46.93333333,168,-1.633,0.2815,1.9145
-46.93333333,168.0333333,-1.661,0.2815,1.9425
-46.93333333,168.0666667,-1.706,0.2816,1.9876
-46.93333333,168.1,-1.738,0.2815,2.0195
-46.93333333,168.1333333,-1.78,0.2814,2.0614
-46.93333333,168.1666667,-1.808,0.2812,2.0892
-46.93333333,168.2,-1.832,0.2809,2.1129
-46.93333333,168.2333333,-1.848,0.2804,2.1284
-46.93333333,168.2666667,-1.865,0.2797,2.1447
-46.93333333,168.3,-1.857,0.2789,2.1359
-46.93333333,168.3333333,-1.85,0.2779,2.1279
-46.93333333,168.3666667,-1.831,0.2767,2.1077
-46.93333333,168.4,-1.807,0.2754,2.0824
-46.93333333,168.4333333,-1.785,0.2741,2.0591
-46.93333333,168.4666667,-1.765,0.2726,2.0376
-46.93333333,168.5,-1.748,0.2712,2.0192
-46.93333333,168.5333333,-1.731,0.2697,2.0007
-46.93333333,168.5666667,-1.715,0.2683,1.9833
-46.93333333,168.6,-1.701,0.267,1.968
-46.93333333,168.6333333,-1.681,0.2658,1.9468
-46.93333333,168.6666667,-1.66,0.2647,1.9247
-46.93333333,168.7,-1.636,0.2638,1.8998
-46.93333333,168.7333333,-1.608,0.2629,1.8709
-46.93333333,168.7666667,-1.578,0.2622,1.8402
-46.93333333,168.8,-1.545,0.2616,1.8066
-46.93333333,168.8333333,-1.51,0.2611,1.7711
-46.93333333,168.8666667,-1.474,0.2607,1.7347
-46.93333333,168.9,-1.435,0.2604,1.6954
-46.93333333,168.9333333,-1.397,0.2601,1.6571
-46.93333333,168.9666667,-1.365,0.2599,1.6249
-46.93333333,169,-1.33,0.2598,1.5898
-46.93333333,169.0333333,-1.296,0.2596,1.5556
-46.93333333,169.0666667,-1.262,0.2596,1.5216
-46.93333333,169.1,-1.226,0.2595,1.4855
-46.93333333,169.1333333,-1.19,0.2594,1.4494
-46.93333333,169.1666667,-1.153,0.2594,1.4124
-46.93333333,169.2,-1.115,0.2594,1.3744
-46.93333333,169.2333333,-1.066,0.2593,1.3253
-46.93333333,169.2666667,-1.024,0.2593,1.2833
-46.93333333,169.3,-0.965,0.2593,1.2243
-46.93333333,169.3333333,-0.905,0.2593,1.1643
-46.93333333,169.3666667,-0.84,0.2593,1.0993
-46.93333333,169.4,-0.767,0.2593,1.0263
-46.93333333,169.4333333,-0.7,0.2593,0.9593
-46.93333333,169.4666667,-0.626,0.2593,0.8853
-46.93333333,169.5,-0.554,0.2593,0.8133
-46.93333333,169.5333333,-0.481,0.2593,0.7403
-46.93333333,169.5666667,-0.41,0.2593,0.6693
-46.93333333,169.6,-0.34,0.2593,0.5993
-46.93333333,169.6333333,-0.269,0.2593,0.5283
-46.93333333,169.6666667,-0.2,0.2593,0.4593
-46.93333333,169.7,-0.131,0.2593,0.3903
-46.93333333,169.7333333,-0.062,0.2593,0.3213
-46.93333333,169.7666667,0.004,0.2593,0.2553
-46.93333333,169.8,0.073,0.2593,0.1863
-46.93333333,169.8333333,0.139,0.2593,0.1203
-46.93333333,169.8666667,0.207,0.2593,0.0523
-46.93333333,169.9,0.271,0.2593,-0.0117
-46.93333333,169.9333333,0.337,0.2593,-0.0777
-46.93333333,169.9666667,0.396,0.2593,-0.1367
-46.93333333,170,0.456,0.2593,-0.1967
-46.93333333,170.0333333,0.512,0.2593,-0.2527
-46.93333333,170.0666667,0.569,0.2593,-0.3097
-46.93333333,170.1,0.627,0.2593,-0.3677
-46.93333333,170.1333333,0.685,0.2593,-0.4257
-46.93333333,170.1666667,0.746,0.2593,-0.4867
-46.93333333,170.2,0.805,0.2593,-0.5457
-46.9,166.8666667,1.062,0.2789,-0.7831
-46.9,166.9,1.007,0.2789,-0.7281
-46.9,166.9333333,0.954,0.2789,-0.6751
-46.9,166.9666667,0.901,0.2789,-0.6221
-46.9,167,0.845,0.2789,-0.5661
-46.9,167.0333333,0.779,0.2789,-0.5001
-46.9,167.0666667,0.705,0.279,-0.426
-46.9,167.1,0.626,0.279,-0.347
-46.9,167.1333333,0.537,0.279,-0.258
-46.9,167.1666667,0.435,0.279,-0.156
-46.9,167.2,0.312,0.2791,-0.0329
-46.9,167.2333333,0.178,0.2791,0.1011
-46.9,167.2666667,0.028,0.2792,0.2512
-46.9,167.3,-0.128,0.2792,0.4072
-46.9,167.3333333,-0.285,0.2793,0.5643
-46.9,167.3666667,-0.426,0.2793,0.7053
-46.9,167.4,-0.556,0.2794,0.8354
-46.9,167.4333333,-0.666,0.2795,0.9455
-46.9,167.4666667,-0.763,0.2796,1.0426
-46.9,167.5,-0.847,0.2797,1.1267
-46.9,167.5333333,-0.921,0.2798,1.2008
-46.9,167.5666667,-0.986,0.2799,1.2659
-46.9,167.6,-1.05,0.28,1.33
-46.9,167.6333333,-1.107,0.2801,1.3871
-46.9,167.6666667,-1.161,0.2802,1.4412
-46.9,167.7,-1.214,0.2804,1.4944
-46.9,167.7333333,-1.271,0.2805,1.5515
-46.9,167.7666667,-1.335,0.2807,1.6157
-46.9,167.8,-1.406,0.2809,1.6869
-46.9,167.8333333,-1.47,0.2811,1.7511
-46.9,167.8666667,-1.532,0.2813,1.8133
-46.9,167.9,-1.599,0.2815,1.8805
-46.9,167.9333333,-1.658,0.2817,1.9397
-46.9,167.9666667,-1.717,0.2819,1.9989
-46.9,168,-1.776,0.2821,2.0581
-46.9,168.0333333,-1.83,0.2822,2.1122
-46.9,168.0666667,-1.879,0.2823,2.1613
-46.9,168.1,-1.932,0.2824,2.2144
-46.9,168.1333333,-1.968,0.2824,2.2504
-46.9,168.1666667,-2.003,0.2822,2.2852
-46.9,168.2,-2.034,0.2819,2.3159
-46.9,168.2333333,-2.068,0.2814,2.3494
-46.9,168.2666667,-2.078,0.2808,2.3588
-46.9,168.3,-2.091,0.2799,2.3709
-46.9,168.3333333,-2.095,0.2788,2.3738
-46.9,168.3666667,-2.085,0.2775,2.3625
-46.9,168.4,-2.072,0.276,2.348
-46.9,168.4333333,-2.057,0.2745,2.3315
-46.9,168.4666667,-2.041,0.2728,2.3138
-46.9,168.5,-2.027,0.2712,2.2982
-46.9,168.5333333,-2.01,0.2695,2.2795
