Lat,Long,Geoid2016,DBL60,BDL60_NZVD2016
-45.96666667,169.9333333,-6.426,0.2949,6.7209
-45.96666667,169.9666667,-6.369,0.2945,6.6635
-45.96666667,170,-6.267,0.294,6.561
-45.96666667,170.0333333,-6.148,0.2936,6.4416
-45.96666667,170.0666667,-6.039,0.2932,6.3322
-45.96666667,170.1,-5.939,0.2928,6.2318
-45.96666667,170.1333333,-5.858,0.2924,6.1504
-45.96666667,170.1666667,-5.782,0.2921,6.0741
-45.96666667,170.2,-5.724,0.2918,6.0158
-45.96666667,170.2333333,-5.669,0.2915,5.9605
-45.96666667,170.2666667,-5.595,0.2913,5.8863
-45.96666667,170.3,-5.51,0.291,5.801
-45.96666667,170.3333333,-5.432,0.2908,5.7228
-45.96666667,170.3666667,-5.355,0.2906,5.6456
-45.96666667,170.4,-5.274,0.2904,5.5644
-45.96666667,170.4333333,-5.198,0.2903,5.4883
-45.96666667,170.4666667,-5.129,0.2901,5.4191
-45.96666667,170.5,-5.061,0.29,5.351
-45.96666667,170.5333333,-4.993,0.2899,5.2829
-45.96666667,170.5666667,-4.922,0.2898,5.2118
-45.96666667,170.6,-4.847,0.2897,5.1367
-45.96666667,170.6333333,-4.763,0.2896,5.0526
-45.96666667,170.6666667,-4.67,0.2896,4.9596
-45.96666667,170.7,-4.569,0.2895,4.8585
-45.96666667,170.7333333,-4.458,0.2894,4.7474
-45.96666667,170.7666667,-4.342,0.2894,4.6314
-45.96666667,170.8,-4.22,0.2894,4.5094
-45.96666667,170.8333333,-4.091,0.2893,4.3803
-45.96666667,170.8666667,-3.954,0.2893,4.2433
-45.96666667,170.9,-3.811,0.2893,4.1003
-45.96666667,170.9333333,-3.659,0.2892,3.9482
-45.96666667,170.9666667,-3.499,0.2892,3.7882
-45.96666667,171,-3.328,0.2892,3.6172
-45.96666667,171.0333333,-3.151,0.2892,3.4402
-45.96666667,171.0666667,-2.975,0.2892,3.2642
-45.96666667,171.1,-2.801,0.2892,3.0902
-45.96666667,171.1333333,-2.637,0.2892,2.9262
-45.96666667,171.1666667,-2.478,0.2892,2.7672
-45.93333333,166.3333333,-1.624,0.2249,1.8489
-45.93333333,166.3666667,-2.035,0.2249,2.2599
-45.93333333,166.4,-2.458,0.2249,2.6829
-45.93333333,166.4333333,-2.831,0.2249,3.0559
-45.93333333,166.4666667,-3.241,0.2249,3.4659
-45.93333333,166.5,-3.623,0.2249,3.8479
-45.93333333,166.5333333,-3.971,0.2249,4.1959
-45.93333333,166.5666667,-4.28,0.2248,4.5048
-45.93333333,166.6,-4.507,0.2248,4.7318
-45.93333333,166.6333333,-4.659,0.2248,4.8838
-45.93333333,166.6666667,-4.852,0.2248,5.0768
-45.93333333,166.7,-5.077,0.2248,5.3018
-45.93333333,166.7333333,-5.163,0.2248,5.3878
-45.93333333,166.7666667,-5.3,0.2248,5.5248
-45.93333333,166.8,-5.441,0.2248,5.6658
-45.93333333,166.8333333,-5.559,0.2247,5.7837
-45.93333333,166.8666667,-5.592,0.2247,5.8167
-45.93333333,166.9,-5.618,0.2247,5.8427
-45.93333333,166.9333333,-5.713,0.2246,5.9376
-45.93333333,166.9666667,-5.837,0.2246,6.0616
-45.93333333,167,-5.858,0.2245,6.0825
-45.93333333,167.0333333,-5.795,0.2244,6.0194
-45.93333333,167.0666667,-5.744,0.2244,5.9684
-45.93333333,167.1,-5.639,0.2243,5.8633
-45.93333333,167.1333333,-5.727,0.2242,5.9512
-45.93333333,167.1666667,-5.6,0.2241,5.8241
-45.93333333,167.2,-5.63,0.224,5.854
-45.93333333,167.2333333,-5.525,0.2238,5.7488
-45.93333333,167.2666667,-5.368,0.2237,5.5917
-45.93333333,167.3,-5.238,0.2236,5.4616
-45.93333333,167.3333333,-5.259,0.2235,5.4825
-45.93333333,167.3666667,-5.223,0.2233,5.4463
-45.93333333,167.4,-5.079,0.2232,5.3022
-45.93333333,167.4333333,-4.941,0.223,5.164
-45.93333333,167.4666667,-4.826,0.2229,5.0489
-45.93333333,167.5,-4.743,0.2228,4.9658
-45.93333333,167.5333333,-4.711,0.2227,4.9337
-45.93333333,167.5666667,-4.674,0.2226,4.8966
-45.93333333,167.6,-4.649,0.2226,4.8716
-45.93333333,167.6333333,-4.661,0.2226,4.8836
-45.93333333,167.6666667,-4.691,0.2227,4.9137
-45.93333333,167.7,-4.771,0.2229,4.9939
-45.93333333,167.7333333,-4.876,0.2231,5.0991
-45.93333333,167.7666667,-4.997,0.2235,5.2205
-45.93333333,167.8,-5.114,0.2239,5.3379
-45.93333333,167.8333333,-5.217,0.2244,5.4414
-45.93333333,167.8666667,-5.304,0.2249,5.5289
-45.93333333,167.9,-5.366,0.2255,5.5915
-45.93333333,167.9333333,-5.4,0.2262,5.6262
-45.93333333,167.9666667,-5.415,0.2268,5.6418
-45.93333333,168,-5.421,0.2273,5.6483
-45.93333333,168.0333333,-5.405,0.2277,5.6327
-45.93333333,168.0666667,-5.376,0.228,5.604
-45.93333333,168.1,-5.348,0.2279,5.5759
-45.93333333,168.1333333,-5.336,0.2276,5.5636
-45.93333333,168.1666667,-5.349,0.2268,5.5758
-45.93333333,168.2,-5.378,0.2255,5.6035
-45.93333333,168.2333333,-5.373,0.2235,5.5965
-45.93333333,168.2666667,-5.339,0.2205,5.5595
-45.93333333,168.3,-5.31,0.2166,5.5266
-45.93333333,168.3333333,-5.318,0.2124,5.5304
-45.93333333,168.3666667,-5.363,0.2008,5.5638
-45.93333333,168.4,-5.425,0.2227,5.6477
-45.93333333,168.4333333,-5.494,0.2351,5.7291
-45.93333333,168.4666667,-5.54,0.2445,5.7845
-45.93333333,168.5,-5.586,0.2527,5.8387
-45.93333333,168.5333333,-5.611,0.2601,5.8711
-45.93333333,168.5666667,-5.599,0.2668,5.8658
-45.93333333,168.6,-5.595,0.2731,5.8681
-45.93333333,168.6333333,-5.603,0.279,5.882
-45.93333333,168.6666667,-5.619,0.2845,5.9035
-45.93333333,168.7,-5.652,0.2898,5.9418
-45.93333333,168.7333333,-5.696,0.2956,5.9916
-45.93333333,168.7666667,-5.755,0.2991,6.0541
-45.93333333,168.8,-5.833,0.2993,6.1323
-45.93333333,168.8333333,-5.925,0.2896,6.2146
-45.93333333,168.8666667,-6.017,0.2865,6.3035
-45.93333333,168.9,-6.104,0.2843,6.3883
-45.93333333,168.9333333,-6.174,0.2831,6.4571
-45.93333333,168.9666667,-6.235,0.2826,6.5176
-45.93333333,169,-6.293,0.2827,6.5757
-45.93333333,169.0333333,-6.349,0.2832,6.6322
-45.93333333,169.0666667,-6.396,0.2842,6.6802
-45.93333333,169.1,-6.455,0.2856,6.7406
-45.93333333,169.1333333,-6.484,0.2871,6.7711
-45.93333333,169.1666667,-6.506,0.2886,6.7946
-45.93333333,169.2,-6.535,0.29,6.825
-45.93333333,169.2333333,-6.558,0.2914,6.8494
-45.93333333,169.2666667,-6.604,0.2925,6.8965
-45.93333333,169.3,-6.678,0.2935,6.9715
-45.93333333,169.3333333,-6.812,0.2942,7.1062
-45.93333333,169.3666667,-6.814,0.2948,7.1088
-45.93333333,169.4,-6.768,0.2951,7.0631
-45.93333333,169.4333333,-6.713,0.2953,7.0083
-45.93333333,169.4666667,-6.646,0.2954,6.9414
-45.93333333,169.5,-6.602,0.2955,6.8975
-45.93333333,169.5333333,-6.594,0.2955,6.8895
-45.93333333,169.5666667,-6.591,0.2956,6.8866
-45.93333333,169.6,-6.569,0.2956,6.8646
-45.93333333,169.6333333,-6.566,0.2956,6.8616
-45.93333333,169.6666667,-6.582,0.2956,6.8776
-45.93333333,169.7,-6.596,0.2955,6.8915
-45.93333333,169.7333333,-6.601,0.2954,6.8964
-45.93333333,169.7666667,-6.604,0.2953,6.8993
-45.93333333,169.8,-6.611,0.2951,6.9061
-45.93333333,169.8333333,-6.621,0.2948,6.9158
-45.93333333,169.8666667,-6.622,0.2945,6.9165
-45.93333333,169.9,-6.65,0.2942,6.9442
-45.93333333,169.9333333,-6.634,0.2938,6.9278
-45.93333333,169.9666667,-6.574,0.2935,6.8675
-45.93333333,170,-6.489,0.2931,6.7821
-45.93333333,170.0333333,-6.388,0.2927,6.6807
-45.93333333,170.0666667,-6.292,0.2924,6.5844
-45.93333333,170.1,-6.183,0.2921,6.4751
-45.93333333,170.1333333,-6.083,0.2918,6.3748
-45.93333333,170.1666667,-5.988,0.2915,6.2795
-45.93333333,170.2,-5.916,0.2912,6.2072
-45.93333333,170.2333333,-5.856,0.291,6.147
-45.93333333,170.2666667,-5.8,0.2908,6.0908
-45.93333333,170.3,-5.719,0.2905,6.0095
-45.93333333,170.3333333,-5.644,0.2904,5.9344
-45.93333333,170.3666667,-5.566,0.2902,5.8562
-45.93333333,170.4,-5.483,0.29,5.773
-45.93333333,170.4333333,-5.41,0.2899,5.6999
-45.93333333,170.4666667,-5.347,0.2898,5.6368
-45.93333333,170.5,-5.278,0.2897,5.5677
-45.93333333,170.5333333,-5.209,0.2896,5.4986
-45.93333333,170.5666667,-5.142,0.2895,5.4315
-45.93333333,170.6,-5.067,0.2894,5.3564
-45.93333333,170.6333333,-4.984,0.2894,5.2734
-45.93333333,170.6666667,-4.89,0.2893,5.1793
-45.93333333,170.7,-4.785,0.2892,5.0742
-45.93333333,170.7333333,-4.672,0.2892,4.9612
-45.93333333,170.7666667,-4.547,0.2892,4.8362
-45.93333333,170.8,-4.419,0.2891,4.7081
-45.93333333,170.8333333,-4.283,0.2891,4.5721
-45.93333333,170.8666667,-4.137,0.2891,4.4261
-45.93333333,170.9,-3.988,0.2891,4.2771
-45.93333333,170.9333333,-3.832,0.289,4.121
-45.93333333,170.9666667,-3.668,0.289,3.957
-45.93333333,171,-3.499,0.289,3.788
-45.93333333,171.0333333,-3.324,0.289,3.613
-45.93333333,171.0666667,-3.147,0.289,3.436
-45.93333333,171.1,-2.972,0.289,3.261
-45.93333333,171.1333333,-2.802,0.289,3.091
-45.93333333,171.1666667,-2.639,0.289,2.928
-45.9,166.3333333,-1.52,0.2246,1.7446
-45.9,166.3666667,-1.962,0.2246,2.1866
-45.9,166.4,-2.412,0.2246,2.6366
-45.9,166.4333333,-2.834,0.2246,3.0586
-45.9,166.4666667,-3.243,0.2246,3.4676
-45.9,166.5,-3.649,0.2246,3.8736
-45.9,166.5333333,-3.995,0.2246,4.2196
-45.9,166.5666667,-4.333,0.2246,4.5576
-45.9,166.6,-4.643,0.2246,4.8676
-45.9,166.6333333,-4.852,0.2246,5.0766
-45.9,166.6666667,-4.959,0.2245,5.1835
-45.9,166.7,-5.137,0.2245,5.3615
-45.9,166.7333333,-5.336,0.2245,5.5605
-45.9,166.7666667,-5.465,0.2245,5.6895
-45.9,166.8,-5.518,0.2244,5.7424
-45.9,166.8333333,-5.695,0.2244,5.9194
-45.9,166.8666667,-5.755,0.2243,5.9793
-45.9,166.9,-5.819,0.2243,6.0433
-45.9,166.9333333,-5.791,0.2242,6.0152
-45.9,166.9666667,-5.945,0.2242,6.1692
-45.9,167,-5.977,0.2241,6.2011
-45.9,167.0333333,-5.925,0.224,6.149
-45.9,167.0666667,-5.924,0.2239,6.1479
-45.9,167.1,-5.836,0.2238,6.0598
-45.9,167.1333333,-5.84,0.2237,6.0637
-45.9,167.1666667,-5.682,0.2235,5.9055
-45.9,167.2,-5.669,0.2234,5.8924
-45.9,167.2333333,-5.618,0.2232,5.8412
-45.9,167.2666667,-5.619,0.2231,5.8421
-45.9,167.3,-5.519,0.2229,5.7419
-45.9,167.3333333,-5.535,0.2227,5.7577
-45.9,167.3666667,-5.329,0.2225,5.5515
-45.9,167.4,-5.203,0.2223,5.4253
-45.9,167.4333333,-5.142,0.2221,5.3641
-45.9,167.4666667,-5.1,0.222,5.322
-45.9,167.5,-4.974,0.2218,5.1958
-45.9,167.5333333,-4.925,0.2216,5.1466
-45.9,167.5666667,-4.869,0.2215,5.0905
-45.9,167.6,-4.817,0.2214,5.0384
-45.9,167.6333333,-4.811,0.2213,5.0323
-45.9,167.6666667,-4.846,0.2214,5.0674
-45.9,167.7,-4.935,0.2215,5.1565
-45.9,167.7333333,-5.046,0.2217,5.2677
-45.9,167.7666667,-5.157,0.222,5.379
-45.9,167.8,-5.28,0.2224,5.5024
-45.9,167.8333333,-5.393,0.2229,5.6159
-45.9,167.8666667,-5.487,0.2235,5.7105
-45.9,167.9,-5.561,0.2242,5.7852
-45.9,167.9333333,-5.586,0.2249,5.8109
-45.9,167.9666667,-5.599,0.2256,5.8246
-45.9,168,-5.606,0.2263,5.8323
-45.9,168.0333333,-5.618,0.2268,5.8448
-45.9,168.0666667,-5.581,0.2271,5.8081
-45.9,168.1,-5.535,0.2272,5.7622
-45.9,168.1333333,-5.515,0.2269,5.7419
-45.9,168.1666667,-5.523,0.2262,5.7492
-45.9,168.2,-5.541,0.2251,5.7661
-45.9,168.2333333,-5.536,0.2235,5.7595
-45.9,168.2666667,-5.48,0.2214,5.7014
-45.9,168.3,-5.459,0.2186,5.6776
-45.9,168.3333333,-5.467,0.213,5.68
-45.9,168.3666667,-5.501,0.2091,5.7101
-45.9,168.4,-5.557,0.2288,5.7858
-45.9,168.4333333,-5.64,0.2375,5.8775
-45.9,168.4666667,-5.66,0.246,5.906
-45.9,168.5,-5.686,0.2547,5.9407
-45.9,168.5333333,-5.68,0.2626,5.9426
-45.9,168.5666667,-5.692,0.2696,5.9616
-45.9,168.6,-5.705,0.2762,5.9812
-45.9,168.6333333,-5.742,0.283,6.025
-45.9,168.6666667,-5.773,0.2895,6.0625
-45.9,168.7,-5.819,0.2942,6.1132
-45.9,168.7333333,-5.886,0.3027,6.1887
-45.9,168.7666667,-5.961,0.2943,6.2553
-45.9,168.8,-6.051,0.2921,6.3431
-45.9,168.8333333,-6.159,0.2879,6.4469
-45.9,168.8666667,-6.251,0.2847,6.5357
-45.9,168.9,-6.353,0.2828,6.6358
-45.9,168.9333333,-6.417,0.2817,6.6987
-45.9,168.9666667,-6.47,0.2813,6.7513
-45.9,169,-6.523,0.2813,6.8043
-45.9,169.0333333,-6.559,0.2818,6.8408
-45.9,169.0666667,-6.582,0.2827,6.8647
-45.9,169.1,-6.603,0.2838,6.8868
-45.9,169.1333333,-6.623,0.285,6.908
-45.9,169.1666667,-6.624,0.2864,6.9104
-45.9,169.2,-6.632,0.2877,6.9197
-45.9,169.2333333,-6.652,0.2889,6.9409
-45.9,169.2666667,-6.689,0.2899,6.9789
-45.9,169.3,-6.736,0.2909,7.0269
-45.9,169.3333333,-6.806,0.2916,7.0976
-45.9,169.3666667,-6.898,0.2923,7.1903
-45.9,169.4,-6.9,0.2927,7.1927
-45.9,169.4333333,-6.848,0.2931,7.1411
-45.9,169.4666667,-6.795,0.2933,7.0883
-45.9,169.5,-6.732,0.2935,7.0255
-45.9,169.5333333,-6.74,0.2936,7.0336
-45.9,169.5666667,-6.738,0.2937,7.0317
-45.9,169.6,-6.731,0.2938,7.0248
-45.9,169.6333333,-6.729,0.2939,7.0229
-45.9,169.6666667,-6.763,0.2939,7.0569
-45.9,169.7,-6.777,0.2939,7.0709
-45.9,169.7333333,-6.811,0.2939,7.1049
-45.9,169.7666667,-6.835,0.2938,7.1288
-45.9,169.8,-6.828,0.2936,7.1216
-45.9,169.8333333,-6.826,0.2935,7.1195
-45.9,169.8666667,-6.81,0.2932,7.1032
-45.9,169.9,-6.807,0.293,7.1
-45.9,169.9333333,-6.795,0.2927,7.0877
-45.9,169.9666667,-6.747,0.2924,7.0394
-45.9,170,-6.708,0.2921,7.0001
-45.9,170.0333333,-6.664,0.2919,6.9559
-45.9,170.0666667,-6.587,0.2916,6.8786
-45.9,170.1,-6.534,0.2913,6.8253
-45.9,170.1333333,-6.362,0.2911,6.6531
-45.9,170.1666667,-6.226,0.2908,6.5168
-45.9,170.2,-6.122,0.2906,6.4126
-45.9,170.2333333,-6.046,0.2904,6.3364
-45.9,170.2666667,-5.966,0.2902,6.2562
-45.9,170.3,-5.906,0.2901,6.1961
-45.9,170.3333333,-5.842,0.2899,6.1319
-45.9,170.3666667,-5.782,0.2898,6.0718
-45.9,170.4,-5.707,0.2896,5.9966
-45.9,170.4333333,-5.649,0.2895,5.9385
-45.9,170.4666667,-5.59,0.2894,5.8794
-45.9,170.5,-5.513,0.2893,5.8023
-45.9,170.5333333,-5.445,0.2893,5.7343
-45.9,170.5666667,-5.379,0.2892,5.6682
-45.9,170.6,-5.308,0.2891,5.5971
-45.9,170.6333333,-5.218,0.2891,5.5071
-45.9,170.6666667,-5.12,0.289,5.409
-45.9,170.7,-5.001,0.289,5.29
-45.9,170.7333333,-4.881,0.289,5.17
-45.9,170.7666667,-4.752,0.2889,5.0409
-45.9,170.8,-4.616,0.2889,4.9049
-45.9,170.8333333,-4.475,0.2889,4.7639
-45.9,170.8666667,-4.323,0.2889,4.6119
-45.9,170.9,-4.166,0.2888,4.4548
-45.9,170.9333333,-4.006,0.2888,4.2948
-45.9,170.9666667,-3.842,0.2888,4.1308
-45.9,171,-3.674,0.2888,3.9628
-45.9,171.0333333,-3.502,0.2888,3.7908
-45.9,171.0666667,-3.328,0.2888,3.6168
-45.9,171.1,-3.152,0.2888,3.4408
-45.9,171.1333333,-2.979,0.2888,3.2678
-45.9,171.1666667,-2.81,0.2888,3.0988
-45.86666667,166.3333333,-1.38,0.2244,1.6044
-45.86666667,166.3666667,-1.864,0.2244,2.0884
-45.86666667,166.4,-2.33,0.2244,2.5544
-45.86666667,166.4333333,-2.779,0.2244,3.0034
-45.86666667,166.4666667,-3.219,0.2244,3.4434
-45.86666667,166.5,-3.636,0.2244,3.8604
-45.86666667,166.5333333,-4.03,0.2243,4.2543
-45.86666667,166.5666667,-4.387,0.2243,4.6113
-45.86666667,166.6,-4.675,0.2243,4.8993
-45.86666667,166.6333333,-4.959,0.2243,5.1833
-45.86666667,166.6666667,-5.095,0.2243,5.3193
-45.86666667,166.7,-5.206,0.2242,5.4302
-45.86666667,166.7333333,-5.366,0.2242,5.5902
-45.86666667,166.7666667,-5.57,0.2242,5.7942
-45.86666667,166.8,-5.636,0.2241,5.8601
-45.86666667,166.8333333,-5.759,0.2241,5.9831
-45.86666667,166.8666667,-5.905,0.224,6.129
-45.86666667,166.9,-5.92,0.2239,6.1439
-45.86666667,166.9333333,-5.965,0.2238,6.1888
-45.86666667,166.9666667,-6.016,0.2238,6.2398
-45.86666667,167,-6.081,0.2237,6.3047
-45.86666667,167.0333333,-6.107,0.2236,6.3306
-45.86666667,167.0666667,-6.059,0.2234,6.2824
-45.86666667,167.1,-6.036,0.2233,6.2593
-45.86666667,167.1333333,-5.96,0.2232,6.1832
-45.86666667,167.1666667,-5.815,0.223,6.038
-45.86666667,167.2,-5.888,0.2228,6.1108
-45.86666667,167.2333333,-5.874,0.2226,6.0966
-45.86666667,167.2666667,-5.815,0.2224,6.0374
-45.86666667,167.3,-5.774,0.2222,5.9962
-45.86666667,167.3333333,-5.593,0.222,5.815
-45.86666667,167.3666667,-5.459,0.2218,5.6808
-45.86666667,167.4,-5.482,0.2215,5.7035
-45.86666667,167.4333333,-5.282,0.2213,5.5033
-45.86666667,167.4666667,-5.198,0.221,5.419
-45.86666667,167.5,-5.213,0.2207,5.4337
-45.86666667,167.5333333,-5.108,0.2205,5.3285
-45.86666667,167.5666667,-5.031,0.2203,5.2513
-45.86666667,167.6,-5.014,0.2201,5.2341
-45.86666667,167.6333333,-4.984,0.2199,5.2039
-45.86666667,167.6666667,-5.03,0.2199,5.2499
-45.86666667,167.7,-5.12,0.2199,5.3399
-45.86666667,167.7333333,-5.228,0.2201,5.4481
-45.86666667,167.7666667,-5.362,0.2203,5.5823
-45.86666667,167.8,-5.502,0.2208,5.7228
-45.86666667,167.8333333,-5.617,0.2213,5.8383
-45.86666667,167.8666667,-5.728,0.222,5.95
-45.86666667,167.9,-5.803,0.2228,6.0258
-45.86666667,167.9333333,-5.835,0.2237,6.0587
-45.86666667,167.9666667,-5.822,0.2246,6.0466
-45.86666667,168,-5.834,0.2254,6.0594
-45.86666667,168.0333333,-5.85,0.226,6.076
-45.86666667,168.0666667,-5.785,0.2265,6.0115
-45.86666667,168.1,-5.714,0.2267,5.9407
-45.86666667,168.1333333,-5.681,0.2266,5.9076
-45.86666667,168.1666667,-5.681,0.2261,5.9071
-45.86666667,168.2,-5.694,0.2252,5.9192
-45.86666667,168.2333333,-5.691,0.2241,5.9151
-45.86666667,168.2666667,-5.632,0.2228,5.8548
-45.86666667,168.3,-5.607,0.2217,5.8287
-45.86666667,168.3333333,-5.61,0.2225,5.8325
-45.86666667,168.3666667,-5.635,0.2298,5.8648
-45.86666667,168.4,-5.69,0.2368,5.9268
-45.86666667,168.4333333,-5.722,0.2392,5.9612
-45.86666667,168.4666667,-5.765,0.2473,6.0123
-45.86666667,168.5,-5.77,0.2574,6.0274
-45.86666667,168.5333333,-5.791,0.2665,6.0575
-45.86666667,168.5666667,-5.818,0.2728,6.0908
-45.86666667,168.6,-5.86,0.2789,6.1389
-45.86666667,168.6333333,-5.904,0.2869,6.1909
-45.86666667,168.6666667,-5.95,0.2968,6.2468
-45.86666667,168.7,-6.01,0.2947,6.3047
-45.86666667,168.7333333,-6.082,0.2921,6.3741
-45.86666667,168.7666667,-6.165,0.2892,6.4542
-45.86666667,168.8,-6.259,0.2864,6.5454
-45.86666667,168.8333333,-6.367,0.2839,6.6509
-45.86666667,168.8666667,-6.461,0.2819,6.7429
-45.86666667,168.9,-6.558,0.2805,6.8385
-45.86666667,168.9333333,-6.622,0.2797,6.9017
-45.86666667,168.9666667,-6.676,0.2794,6.9554
-45.86666667,169,-6.755,0.2796,7.0346
-45.86666667,169.0333333,-6.761,0.2801,7.0411
-45.86666667,169.0666667,-6.769,0.2809,7.0499
-45.86666667,169.1,-6.777,0.2819,7.0589
-45.86666667,169.1333333,-6.758,0.283,7.041
-45.86666667,169.1666667,-6.745,0.2842,7.0292
-45.86666667,169.2,-6.744,0.2854,7.0294
-45.86666667,169.2333333,-6.752,0.2865,7.0385
-45.86666667,169.2666667,-6.774,0.2875,7.0615
-45.86666667,169.3,-6.812,0.2884,7.1004
-45.86666667,169.3333333,-6.862,0.2892,7.1512
-45.86666667,169.3666667,-6.922,0.2899,7.2119
-45.86666667,169.4,-6.986,0.2904,7.2764
-45.86666667,169.4333333,-6.962,0.2909,7.2529
-45.86666667,169.4666667,-6.894,0.2912,7.1852
-45.86666667,169.5,-6.846,0.2915,7.1375
-45.86666667,169.5333333,-6.848,0.2918,7.1398
-45.86666667,169.5666667,-6.864,0.2919,7.1559
-45.86666667,169.6,-6.893,0.2921,7.1851
-45.86666667,169.6333333,-6.933,0.2922,7.2252
-45.86666667,169.6666667,-6.986,0.2923,7.2783
-45.86666667,169.7,-7.034,0.2923,7.3263
-45.86666667,169.7333333,-7.077,0.2924,7.3694
-45.86666667,169.7666667,-7.084,0.2923,7.3763
-45.86666667,169.8,-7.057,0.2923,7.3493
-45.86666667,169.8333333,-7.023,0.2921,7.3151
-45.86666667,169.8666667,-7.007,0.292,7.299
-45.86666667,169.9,-6.981,0.2918,7.2728
-45.86666667,169.9333333,-6.956,0.2916,7.2476
-45.86666667,169.9666667,-6.926,0.2914,7.2174
-45.86666667,170,-6.901,0.2912,7.1922
-45.86666667,170.0333333,-6.878,0.291,7.169
-45.86666667,170.0666667,-6.845,0.2908,7.1358
-45.86666667,170.1,-6.789,0.2906,7.0796
-45.86666667,170.1333333,-6.694,0.2904,6.9844
-45.86666667,170.1666667,-6.486,0.2902,6.7762
-45.86666667,170.2,-6.356,0.29,6.646
-45.86666667,170.2333333,-6.259,0.2898,6.5488
-45.86666667,170.2666667,-6.18,0.2897,6.4697
-45.86666667,170.3,-6.106,0.2895,6.3955
-45.86666667,170.3333333,-6.038,0.2894,6.3274
-45.86666667,170.3666667,-5.982,0.2893,6.2713
-45.86666667,170.4,-5.94,0.2892,6.2292
-45.86666667,170.4333333,-5.915,0.2891,6.2041
-45.86666667,170.4666667,-5.846,0.289,6.135
-45.86666667,170.5,-5.767,0.289,6.056
-45.86666667,170.5333333,-5.692,0.2889,5.9809
-45.86666667,170.5666667,-5.611,0.2889,5.8999
-45.86666667,170.6,-5.527,0.2888,5.8158
-45.86666667,170.6333333,-5.447,0.2888,5.7358
-45.86666667,170.6666667,-5.324,0.2887,5.6127
-45.86666667,170.7,-5.218,0.2887,5.5067
-45.86666667,170.7333333,-5.089,0.2887,5.3777
-45.86666667,170.7666667,-4.945,0.2887,5.2337
-45.86666667,170.8,-4.805,0.2887,5.0937
-45.86666667,170.8333333,-4.659,0.2887,4.9477
-45.86666667,170.8666667,-4.504,0.2886,4.7926
-45.86666667,170.9,-4.346,0.2886,4.6346
-45.86666667,170.9333333,-4.186,0.2886,4.4746
-45.86666667,170.9666667,-4.021,0.2886,4.3096
-45.86666667,171,-3.855,0.2886,4.1436
-45.86666667,171.0333333,-3.686,0.2886,3.9746
-45.86666667,171.0666667,-3.514,0.2886,3.8026
-45.86666667,171.1,-3.339,0.2886,3.6276
-45.86666667,171.1333333,-3.163,0.2886,3.4516
-45.86666667,171.1666667,-2.99,0.2886,3.2786
-45.83333333,166.3333333,-1.192,0.2241,1.4161
-45.83333333,166.3666667,-1.708,0.2241,1.9321
-45.83333333,166.4,-2.204,0.2241,2.4281
-45.83333333,166.4333333,-2.677,0.2241,2.9011
-45.83333333,166.4666667,-3.139,0.2241,3.3631
-45.83333333,166.5,-3.585,0.2241,3.8091
-45.83333333,166.5333333,-3.975,0.2241,4.1991
-45.83333333,166.5666667,-4.358,0.2241,4.5821
-45.83333333,166.6,-4.696,0.2241,4.9201
-45.83333333,166.6333333,-4.969,0.224,5.193
-45.83333333,166.6666667,-5.204,0.224,5.428
-45.83333333,166.7,-5.305,0.224,5.529
-45.83333333,166.7333333,-5.504,0.2239,5.7279
-45.83333333,166.7666667,-5.588,0.2239,5.8119
-45.83333333,166.8,-5.761,0.2238,5.9848
-45.83333333,166.8333333,-5.881,0.2237,6.1047
-45.83333333,166.8666667,-6.005,0.2237,6.2287
-45.83333333,166.9,-6.062,0.2236,6.2856
-45.83333333,166.9333333,-6.126,0.2235,6.3495
-45.83333333,166.9666667,-6.133,0.2234,6.3564
-45.83333333,167,-6.241,0.2233,6.4643
-45.83333333,167.0333333,-6.227,0.2231,6.4501
-45.83333333,167.0666667,-6.191,0.223,6.414
-45.83333333,167.1,-6.151,0.2228,6.3738
-45.83333333,167.1333333,-6.078,0.2227,6.3007
-45.83333333,167.1666667,-6.044,0.2225,6.2665
-45.83333333,167.2,-6.12,0.2223,6.3423
-45.83333333,167.2333333,-6.088,0.2221,6.3101
-45.83333333,167.2666667,-5.981,0.2218,6.2028
-45.83333333,167.3,-5.967,0.2216,6.1886
-45.83333333,167.3333333,-5.809,0.2213,6.0303
-45.83333333,167.3666667,-5.688,0.221,5.909
-45.83333333,167.4,-5.754,0.2207,5.9747
-45.83333333,167.4333333,-5.56,0.2204,5.7804
-45.83333333,167.4666667,-5.359,0.22,5.579
-45.83333333,167.5,-5.27,0.2197,5.4897
-45.83333333,167.5333333,-5.252,0.2193,5.4713
-45.83333333,167.5666667,-5.198,0.219,5.417
-45.83333333,167.6,-5.173,0.2187,5.3917
-45.83333333,167.6333333,-5.153,0.2185,5.3715
-45.83333333,167.6666667,-5.206,0.2183,5.4243
-45.83333333,167.7,-5.303,0.2183,5.5213
-45.83333333,167.7333333,-5.449,0.2183,5.6673
-45.83333333,167.7666667,-5.608,0.2186,5.8266
-45.83333333,167.8,-5.76,0.219,5.979
-45.83333333,167.8333333,-5.892,0.2196,6.1116
-45.83333333,167.8666667,-5.965,0.2204,6.1854
-45.83333333,167.9,-6.02,0.2214,6.2414
