Lat,Long,Geoid2016,LTN37,LTN37_NZVD2016
-45.9,169.5333333,-6.74,0.3267,7.0667
-45.9,169.5666667,-6.738,0.327,7.065
-45.9,169.6,-6.731,0.3273,7.0583
-45.9,169.6333333,-6.729,0.3277,7.0567
-45.9,169.6666667,-6.763,0.3281,7.0911
-45.9,169.7,-6.777,0.3284,7.1054
-45.9,169.7333333,-6.811,0.3287,7.1397
-45.9,169.7666667,-6.835,0.3291,7.1641
-45.9,169.8,-6.828,0.3294,7.1574
-45.9,169.8333333,-6.826,0.3298,7.1558
-45.9,169.8666667,-6.81,0.3302,7.1402
-45.9,169.9,-6.807,0.3305,7.1375
-45.9,169.9333333,-6.795,0.3309,7.1259
-45.9,169.9666667,-6.747,0.3313,7.0783
-45.9,170,-6.708,0.3318,7.0398
-45.9,170.0333333,-6.664,0.3322,6.9962
-45.9,170.0666667,-6.587,0.3326,6.9196
-45.9,170.1,-6.534,0.3331,6.8671
-45.9,170.1333333,-6.362,0.3335,6.6955
-45.9,170.1666667,-6.226,0.334,6.56
-45.9,170.2,-6.122,0.3344,6.4564
-45.9,170.2333333,-6.046,0.3349,6.3809
-45.9,170.2666667,-5.966,0.3354,6.3014
-45.9,170.3,-5.906,0.3359,6.2419
-45.9,170.3333333,-5.842,0.3364,6.1784
-45.9,170.3666667,-5.782,0.3369,6.1189
-45.9,170.4,-5.707,0.3374,6.0444
-45.9,170.4333333,-5.649,0.338,5.987
-45.9,170.4666667,-5.59,0.3385,5.9285
-45.9,170.5,-5.513,0.339,5.852
-45.9,170.5333333,-5.445,0.3396,5.7846
-45.9,170.5666667,-5.379,0.3401,5.7191
-45.9,170.6,-5.308,0.3407,5.6487
-45.9,170.6333333,-5.218,0.3413,5.5593
-45.9,170.6666667,-5.12,0.3418,5.4618
-45.9,170.7,-5.001,0.3424,5.3434
-45.9,170.7333333,-4.881,0.343,5.224
-45.9,170.7666667,-4.752,0.3435,5.0955
-45.9,170.8,-4.616,0.3441,4.9601
-45.9,170.8333333,-4.475,0.3446,4.8196
-45.9,170.8666667,-4.323,0.3452,4.6682
-45.9,170.9,-4.166,0.3457,4.5117
-45.9,170.9333333,-4.006,0.3463,4.3523
-45.9,170.9666667,-3.842,0.3468,4.1888
-45.9,171,-3.674,0.3473,4.0213
-45.9,171.0333333,-3.502,0.3478,3.8498
-45.9,171.0666667,-3.328,0.3483,3.6763
-45.9,171.1,-3.152,0.3487,3.5007
-45.9,171.1333333,-2.979,0.3492,3.3282
-45.9,171.1666667,-2.81,0.3496,3.1596
-45.9,171.2,-2.653,0.3501,3.0031
-45.9,171.2333333,-2.512,0.3505,2.8625
-45.9,171.2666667,-2.38,0.3509,2.7309
-45.9,171.3,-2.259,0.3512,2.6102
-45.9,171.3333333,-2.152,0.3516,2.5036
-45.9,171.3666667,-2.057,0.3519,2.4089
-45.9,171.4,-1.967,0.3523,2.3193
-45.9,171.4333333,-1.886,0.3526,2.2386
-45.9,171.4666667,-1.817,0.3529,2.1699
-45.9,171.5,-1.749,0.3531,2.1021
-45.9,171.5333333,-1.694,0.3534,2.0474
-45.9,171.5666667,-1.643,0.3536,1.9966
-45.9,171.6,-1.593,0.3539,1.9469
-45.9,171.6333333,-1.548,0.3541,1.9021
-45.9,171.6666667,-1.504,0.3543,1.8583
-45.9,171.7,-1.464,0.3545,1.8185
-45.9,171.7333333,-1.426,0.3547,1.7807
-45.9,171.7666667,-1.395,0.3548,1.7498
-45.9,171.8,-1.367,0.355,1.722
-45.9,171.8333333,-1.343,0.3551,1.6981
-45.9,171.8666667,-1.322,0.3553,1.6773
-45.9,171.9,-1.303,0.3554,1.6584
-45.9,171.9333333,-1.286,0.3555,1.6415
-45.9,171.9666667,-1.27,0.3556,1.6256
-45.9,172,-1.256,0.3557,1.6117
-45.9,172.0333333,-1.242,0.3558,1.5978
-45.9,172.0666667,-1.227,0.3559,1.5829
-45.9,172.1,-1.212,0.356,1.568
-45.9,172.1333333,-1.197,0.3561,1.5531
-45.9,172.1666667,-1.184,0.3562,1.5402
-45.9,172.2,-1.176,0.3562,1.5322
-45.9,172.2333333,-1.173,0.3563,1.5293
-45.9,172.2666667,-1.173,0.3563,1.5293
-45.9,172.3,-1.175,0.3564,1.5314
-45.9,172.3333333,-1.178,0.3564,1.5344
-45.9,172.3666667,-1.18,0.3565,1.5365
-45.9,172.4,-1.182,0.3565,1.5385
-45.9,172.4333333,-1.187,0.3565,1.5435
-45.9,172.4666667,-1.192,0.3565,1.5485
-45.9,172.5,-1.198,0.3566,1.5546
-45.9,172.5333333,-1.205,0.3566,1.5616
-45.9,172.5666667,-1.212,0.3404,1.5524
-45.9,172.6,-1.216,0.3404,1.5564
-45.9,172.6333333,-1.219,0.3404,1.5594
-45.9,172.6666667,-1.22,0.3404,1.5604
-45.9,172.7,-1.221,0.3404,1.5614
-45.9,172.7333333,-1.221,0.3404,1.5614
-45.9,172.7666667,-1.224,0.3404,1.5644
-45.9,172.8,-1.229,0.3404,1.5694
-45.9,172.8333333,-1.236,0.3404,1.5764
-45.9,172.8666667,-1.242,0.3404,1.5824
-45.9,172.9,-1.249,0.3404,1.5894
-45.9,172.9333333,-1.252,0.3404,1.5924
-45.9,172.9666667,-1.252,0.3404,1.5924
-45.9,173,-1.252,0.3404,1.5924
-45.9,173.0333333,-1.252,0.3404,1.5924
-45.9,173.0666667,-1.25,0.3404,1.5904
-45.9,173.1,-1.246,0.3404,1.5864
-45.9,173.1333333,-1.243,0.3404,1.5834
-45.9,173.1666667,-1.241,0.3404,1.5814
-45.9,173.2,-1.243,0.3404,1.5834
-45.9,173.2333333,-1.244,0.3404,1.5844
-45.9,173.2666667,-1.252,0.3404,1.5924
-45.9,173.3,-1.256,0.3404,1.5964
-45.9,173.3333333,-1.265,0.3404,1.6054
-45.9,173.3666667,-1.277,0.3404,1.6174
-45.9,173.4,-1.287,0.3404,1.6274
-45.9,173.4333333,-1.298,0.3404,1.6384
-45.9,173.4666667,-1.306,0.3404,1.6464
-45.9,173.5,-1.311,0.3404,1.6514
-45.9,173.5333333,-1.313,0.3404,1.6534
-45.9,173.5666667,-1.314,0.3404,1.6544
-45.9,173.6,-1.317,0.3404,1.6574
-45.9,173.6333333,-1.317,0.3404,1.6574
-45.9,173.6666667,-1.319,0.3404,1.6594
-45.9,173.7,-1.322,0.3404,1.6624
-45.9,173.7333333,-1.329,0.3404,1.6694
-45.9,173.7666667,-1.342,0.3404,1.6824
-45.9,173.8,-1.36,0.3404,1.7004
-45.9,173.8333333,-1.382,0.3404,1.7224
-45.9,173.8666667,-1.405,0.3404,1.7454
-45.9,173.9,-1.431,0.3404,1.7714
-45.9,173.9333333,-1.452,0.3404,1.7924
-45.9,173.9666667,-1.471,0.3404,1.8114
-45.9,174,-1.488,0.3404,1.8284
-45.9,174.0333333,-1.499,0.3404,1.8394
-45.9,174.0666667,-1.508,0.3404,1.8484
-45.9,174.1,-1.513,0.3404,1.8534
-45.9,174.1333333,-1.515,0.3404,1.8554
-45.9,174.1666667,-1.515,0.3404,1.8554
-45.9,174.2,-1.512,0.3404,1.8524
-45.9,174.2333333,-1.51,0.3404,1.8504
-45.9,174.2666667,-1.507,0.3404,1.8474
-45.9,174.3,-1.504,0.3404,1.8444
-45.9,174.3333333,-1.503,0.3404,1.8434
-45.9,174.3666667,-1.502,0.3404,1.8424
-45.9,174.4,-1.504,0.3404,1.8444
-45.9,174.4333333,-1.507,0.3404,1.8474
-45.9,174.4666667,-1.513,0.3404,1.8534
-45.9,174.5,-1.52,0.3404,1.8604
-45.9,174.5333333,-1.529,0.3404,1.8694
-45.9,174.5666667,-1.54,0.3404,1.8804
-45.9,174.6,-1.554,0.3404,1.8944
-45.9,174.6333333,-1.571,0.3404,1.9114
-45.9,174.6666667,-1.589,0.3404,1.9294
-45.9,174.7,-1.606,0.3404,1.9464
-45.9,174.7333333,-1.621,0.3404,1.9614
-45.9,174.7666667,-1.634,0.3404,1.9744
-45.9,174.8,-1.648,0.3404,1.9884
-45.9,174.8333333,-1.661,0.3404,2.0014
-45.9,174.8666667,-1.679,0.3404,2.0194
-45.9,174.9,-1.701,0.3404,2.0414
-45.9,174.9333333,-1.727,0.3404,2.0674
-45.9,174.9666667,-1.758,0.3404,2.0984
-45.9,175,-1.791,0.3404,2.1314
-45.9,175.0333333,-1.821,0.3404,2.1614
-45.9,175.0666667,-1.843,0.3404,2.1834
-45.9,175.1,-1.859,0.3404,2.1994
-45.9,175.1333333,-1.869,0.3404,2.2094
-45.9,175.1666667,-1.866,0.3404,2.2064
-45.86666667,167.6,-5.014,0.3404,5.3544
-45.86666667,167.6333333,-4.984,0.3404,5.3244
-45.86666667,167.6666667,-5.03,0.3404,5.3704
-45.86666667,167.7,-5.12,0.3404,5.4604
-45.86666667,167.7333333,-5.228,0.3404,5.5684
-45.86666667,167.7666667,-5.362,0.3404,5.7024
-45.86666667,167.8,-5.502,0.3404,5.8424
-45.86666667,167.8333333,-5.617,0.3404,5.9574
-45.86666667,167.8666667,-5.728,0.3404,6.0684
-45.86666667,167.9,-5.803,0.3404,6.1434
-45.86666667,167.9333333,-5.835,0.3404,6.1754
-45.86666667,167.9666667,-5.822,0.3404,6.1624
-45.86666667,168,-5.834,0.3404,6.1744
-45.86666667,168.0333333,-5.85,0.3404,6.1904
-45.86666667,168.0666667,-5.785,0.3404,6.1254
-45.86666667,168.1,-5.714,0.3404,6.0544
-45.86666667,168.1333333,-5.681,0.3404,6.0214
-45.86666667,168.1666667,-5.681,0.3404,6.0214
-45.86666667,168.2,-5.694,0.3404,6.0344
-45.86666667,168.2333333,-5.691,0.3404,6.0314
-45.86666667,168.2666667,-5.632,0.3404,5.9724
-45.86666667,168.3,-5.607,0.3404,5.9474
-45.86666667,168.3333333,-5.61,0.3404,5.9504
-45.86666667,168.3666667,-5.635,0.3404,5.9754
-45.86666667,168.4,-5.69,0.3404,6.0304
-45.86666667,168.4333333,-5.722,0.3404,6.0624
-45.86666667,168.4666667,-5.765,0.3404,6.1054
-45.86666667,168.5,-5.77,0.3404,6.1104
-45.86666667,168.5333333,-5.791,0.3404,6.1314
-45.86666667,168.5666667,-5.818,0.3404,6.1584
-45.86666667,168.6,-5.86,0.3404,6.2004
-45.86666667,168.6333333,-5.904,0.3404,6.2444
-45.86666667,168.6666667,-5.95,0.3404,6.2904
-45.86666667,168.7,-6.01,0.3404,6.3504
-45.86666667,168.7333333,-6.082,0.3404,6.4224
-45.86666667,168.7666667,-6.165,0.3404,6.5054
-45.86666667,168.8,-6.259,0.3404,6.5994
-45.86666667,168.8333333,-6.367,0.3404,6.7074
-45.86666667,168.8666667,-6.461,0.3404,6.8014
-45.86666667,168.9,-6.558,0.3404,6.8984
-45.86666667,168.9333333,-6.622,0.3404,6.9624
-45.86666667,168.9666667,-6.676,0.3404,7.0164
-45.86666667,169,-6.755,0.3404,7.0954
-45.86666667,169.0333333,-6.761,0.3404,7.1014
-45.86666667,169.0666667,-6.769,0.3404,7.1094
-45.86666667,169.1,-6.777,0.3404,7.1174
-45.86666667,169.1333333,-6.758,0.3404,7.0984
-45.86666667,169.1666667,-6.745,0.3404,7.0854
-45.86666667,169.2,-6.744,0.3404,7.0844
-45.86666667,169.2333333,-6.752,0.3244,7.0764
-45.86666667,169.2666667,-6.774,0.3245,7.0985
-45.86666667,169.3,-6.812,0.3247,7.1367
-45.86666667,169.3333333,-6.862,0.3249,7.1869
-45.86666667,169.3666667,-6.922,0.3252,7.2472
-45.86666667,169.4,-6.986,0.3255,7.3115
-45.86666667,169.4333333,-6.962,0.3258,7.2878
-45.86666667,169.4666667,-6.894,0.3261,7.2201
-45.86666667,169.5,-6.846,0.3263,7.1723
-45.86666667,169.5333333,-6.848,0.3266,7.1746
-45.86666667,169.5666667,-6.864,0.327,7.191
-45.86666667,169.6,-6.893,0.3273,7.2203
-45.86666667,169.6333333,-6.933,0.3276,7.2606
-45.86666667,169.6666667,-6.986,0.328,7.314
-45.86666667,169.7,-7.034,0.3283,7.3623
-45.86666667,169.7333333,-7.077,0.3287,7.4057
-45.86666667,169.7666667,-7.084,0.329,7.413
-45.86666667,169.8,-7.057,0.3294,7.3864
-45.86666667,169.8333333,-7.023,0.3297,7.3527
-45.86666667,169.8666667,-7.007,0.3301,7.3371
-45.86666667,169.9,-6.981,0.3305,7.3115
-45.86666667,169.9333333,-6.956,0.3309,7.2869
-45.86666667,169.9666667,-6.926,0.3313,7.2573
-45.86666667,170,-6.901,0.3317,7.2327
-45.86666667,170.0333333,-6.878,0.3322,7.2102
-45.86666667,170.0666667,-6.845,0.3326,7.1776
-45.86666667,170.1,-6.789,0.333,7.122
-45.86666667,170.1333333,-6.694,0.3335,7.0275
-45.86666667,170.1666667,-6.486,0.3339,6.8199
-45.86666667,170.2,-6.356,0.3344,6.6904
-45.86666667,170.2333333,-6.259,0.3349,6.5939
-45.86666667,170.2666667,-6.18,0.3354,6.5154
-45.86666667,170.3,-6.106,0.3359,6.4419
-45.86666667,170.3333333,-6.038,0.3364,6.3744
-45.86666667,170.3666667,-5.982,0.3369,6.3189
-45.86666667,170.4,-5.94,0.3374,6.2774
-45.86666667,170.4333333,-5.915,0.3379,6.2529
-45.86666667,170.4666667,-5.846,0.3385,6.1845
-45.86666667,170.5,-5.767,0.339,6.106
-45.86666667,170.5333333,-5.692,0.3396,6.0316
-45.86666667,170.5666667,-5.611,0.3401,5.9511
-45.86666667,170.6,-5.527,0.3407,5.8677
-45.86666667,170.6333333,-5.447,0.3413,5.7883
-45.86666667,170.6666667,-5.324,0.3418,5.6658
-45.86666667,170.7,-5.218,0.3424,5.5604
-45.86666667,170.7333333,-5.089,0.343,5.432
-45.86666667,170.7666667,-4.945,0.3435,5.2885
-45.86666667,170.8,-4.805,0.3441,5.1491
-45.86666667,170.8333333,-4.659,0.3446,5.0036
-45.86666667,170.8666667,-4.504,0.3452,4.8492
-45.86666667,170.9,-4.346,0.3457,4.6917
-45.86666667,170.9333333,-4.186,0.3463,4.5323
-45.86666667,170.9666667,-4.021,0.3468,4.3678
-45.86666667,171,-3.855,0.3473,4.2023
-45.86666667,171.0333333,-3.686,0.3478,4.0338
-45.86666667,171.0666667,-3.514,0.3483,3.8623
-45.86666667,171.1,-3.339,0.3488,3.6878
-45.86666667,171.1333333,-3.163,0.3492,3.5122
-45.86666667,171.1666667,-2.99,0.3497,3.3397
-45.86666667,171.2,-2.828,0.3501,3.1781
-45.86666667,171.2333333,-2.677,0.3505,3.0275
-45.86666667,171.2666667,-2.54,0.3509,2.8909
-45.86666667,171.3,-2.416,0.3513,2.7673
-45.86666667,171.3333333,-2.304,0.3516,2.6556
-45.86666667,171.3666667,-2.206,0.352,2.558
-45.86666667,171.4,-2.113,0.3523,2.4653
-45.86666667,171.4333333,-2.025,0.3526,2.3776
-45.86666667,171.4666667,-1.943,0.3529,2.2959
-45.86666667,171.5,-1.868,0.3532,2.2212
-45.86666667,171.5333333,-1.803,0.3534,2.1564
-45.86666667,171.5666667,-1.748,0.3537,2.1017
-45.86666667,171.6,-1.696,0.3539,2.0499
-45.86666667,171.6333333,-1.651,0.3541,2.0051
-45.86666667,171.6666667,-1.606,0.3543,1.9603
-45.86666667,171.7,-1.568,0.3545,1.9225
-45.86666667,171.7333333,-1.532,0.3547,1.8867
-45.86666667,171.7666667,-1.499,0.3548,1.8538
-45.86666667,171.8,-1.472,0.355,1.827
-45.86666667,171.8333333,-1.447,0.3552,1.8022
-45.86666667,171.8666667,-1.424,0.3553,1.7793
-45.86666667,171.9,-1.404,0.3554,1.7594
-45.86666667,171.9333333,-1.385,0.3555,1.7405
-45.86666667,171.9666667,-1.368,0.3557,1.7237
-45.86666667,172,-1.352,0.3558,1.7078
-45.86666667,172.0333333,-1.338,0.3559,1.6939
-45.86666667,172.0666667,-1.322,0.3559,1.6779
-45.86666667,172.1,-1.308,0.356,1.664
-45.86666667,172.1333333,-1.295,0.3561,1.6511
-45.86666667,172.1666667,-1.283,0.3562,1.6392
-45.86666667,172.2,-1.275,0.3562,1.6312
-45.86666667,172.2333333,-1.272,0.3563,1.6283
-45.86666667,172.2666667,-1.271,0.3564,1.6274
-45.86666667,172.3,-1.273,0.3564,1.6294
-45.86666667,172.3333333,-1.275,0.3565,1.6315
-45.86666667,172.3666667,-1.278,0.3565,1.6345
-45.86666667,172.4,-1.28,0.3565,1.6365
-45.86666667,172.4333333,-1.284,0.3565,1.6405
-45.86666667,172.4666667,-1.29,0.3566,1.6466
-45.86666667,172.5,-1.296,0.3566,1.6526
-45.86666667,172.5333333,-1.301,0.3566,1.6576
-45.86666667,172.5666667,-1.307,0.3404,1.6474
-45.86666667,172.6,-1.309,0.3404,1.6494
-45.86666667,172.6333333,-1.312,0.3404,1.6524
-45.86666667,172.6666667,-1.314,0.3404,1.6544
-45.86666667,172.7,-1.315,0.3404,1.6554
-45.86666667,172.7333333,-1.318,0.3404,1.6584
-45.86666667,172.7666667,-1.321,0.3404,1.6614
-45.86666667,172.8,-1.33,0.3404,1.6704
-45.86666667,172.8333333,-1.339,0.3404,1.6794
-45.86666667,172.8666667,-1.351,0.3404,1.6914
-45.86666667,172.9,-1.361,0.3404,1.7014
-45.86666667,172.9333333,-1.372,0.3404,1.7124
-45.86666667,172.9666667,-1.381,0.3404,1.7214
-45.86666667,173,-1.386,0.3404,1.7264
-45.86666667,173.0333333,-1.387,0.3404,1.7274
-45.86666667,173.0666667,-1.387,0.3404,1.7274
-45.86666667,173.1,-1.382,0.3404,1.7224
-45.86666667,173.1333333,-1.379,0.3404,1.7194
-45.86666667,173.1666667,-1.376,0.3404,1.7164
-45.86666667,173.2,-1.378,0.3404,1.7184
-45.86666667,173.2333333,-1.384,0.3404,1.7244
-45.86666667,173.2666667,-1.393,0.3404,1.7334
-45.86666667,173.3,-1.405,0.3404,1.7454
-45.86666667,173.3333333,-1.417,0.3404,1.7574
-45.86666667,173.3666667,-1.432,0.3404,1.7724
-45.86666667,173.4,-1.447,0.3404,1.7874
-45.86666667,173.4333333,-1.459,0.3404,1.7994
-45.86666667,173.4666667,-1.469,0.3404,1.8094
-45.86666667,173.5,-1.473,0.3404,1.8134
-45.86666667,173.5333333,-1.474,0.3404,1.8144
-45.86666667,173.5666667,-1.472,0.3404,1.8124
-45.86666667,173.6,-1.469,0.3404,1.8094
-45.86666667,173.6333333,-1.465,0.3404,1.8054
-45.86666667,173.6666667,-1.462,0.3404,1.8024
-45.86666667,173.7,-1.462,0.3404,1.8024
-45.86666667,173.7333333,-1.468,0.3404,1.8084
-45.86666667,173.7666667,-1.478,0.3404,1.8184
-45.86666667,173.8,-1.495,0.3404,1.8354
-45.86666667,173.8333333,-1.516,0.3404,1.8564
-45.86666667,173.8666667,-1.54,0.3404,1.8804
-45.86666667,173.9,-1.565,0.3404,1.9054
-45.86666667,173.9333333,-1.586,0.3404,1.9264
-45.86666667,173.9666667,-1.608,0.3404,1.9484
-45.86666667,174,-1.625,0.3404,1.9654
-45.86666667,174.0333333,-1.638,0.3404,1.9784
-45.86666667,174.0666667,-1.646,0.3404,1.9864
-45.86666667,174.1,-1.651,0.3404,1.9914
-45.86666667,174.1333333,-1.651,0.3404,1.9914
-45.86666667,174.1666667,-1.646,0.3404,1.9864
-45.86666667,174.2,-1.642,0.3404,1.9824
-45.86666667,174.2333333,-1.637,0.3404,1.9774
-45.86666667,174.2666667,-1.634,0.3404,1.9744
-45.86666667,174.3,-1.634,0.3404,1.9744
-45.86666667,174.3333333,-1.634,0.3404,1.9744
-45.86666667,174.3666667,-1.638,0.3404,1.9784
-45.86666667,174.4,-1.644,0.3404,1.9844
-45.86666667,174.4333333,-1.654,0.3404,1.9944
-45.86666667,174.4666667,-1.661,0.3404,2.0014
-45.86666667,174.5,-1.669,0.3404,2.0094
-45.86666667,174.5333333,-1.678,0.3404,2.0184
-45.86666667,174.5666667,-1.689,0.3404,2.0294
-45.86666667,174.6,-1.705,0.3404,2.0454
-45.86666667,174.6333333,-1.722,0.3404,2.0624
-45.86666667,174.6666667,-1.742,0.3404,2.0824
-45.86666667,174.7,-1.761,0.3404,2.1014
-45.86666667,174.7333333,-1.777,0.3404,2.1174
-45.86666667,174.7666667,-1.792,0.3404,2.1324
-45.86666667,174.8,-1.807,0.3404,2.1474
-45.86666667,174.8333333,-1.823,0.3404,2.1634
-45.86666667,174.8666667,-1.841,0.3404,2.1814
-45.86666667,174.9,-1.862,0.3404,2.2024
-45.86666667,174.9333333,-1.885,0.3404,2.2254
-45.86666667,174.9666667,-1.91,0.3404,2.2504
-45.86666667,175,-1.938,0.3404,2.2784
-45.86666667,175.0333333,-1.969,0.3404,2.3094
-45.86666667,175.0666667,-1.995,0.3404,2.3354
-45.86666667,175.1,-2.018,0.3404,2.3584
-45.86666667,175.1333333,-2.03,0.3404,2.3704
-45.86666667,175.1666667,-2.035,0.3404,2.3754
-45.83333333,167.6,-5.173,0.3404,5.5134
-45.83333333,167.6333333,-5.153,0.3404,5.4934
-45.83333333,167.6666667,-5.206,0.3404,5.5464
-45.83333333,167.7,-5.303,0.3404,5.6434
-45.83333333,167.7333333,-5.449,0.3404,5.7894
-45.83333333,167.7666667,-5.608,0.3404,5.9484
-45.83333333,167.8,-5.76,0.3404,6.1004
-45.83333333,167.8333333,-5.892,0.3404,6.2324
-45.83333333,167.8666667,-5.965,0.3404,6.3054
-45.83333333,167.9,-6.02,0.3404,6.3604
-45.83333333,167.9333333,-6.063,0.3404,6.4034
-45.83333333,167.9666667,-6.067,0.3404,6.4074
-45.83333333,168,-6.065,0.3404,6.4054
-45.83333333,168.0333333,-6.034,0.3404,6.3744
-45.83333333,168.0666667,-5.962,0.3404,6.3024
-45.83333333,168.1,-5.894,0.3404,6.2344
-45.83333333,168.1333333,-5.84,0.3404,6.1804
-45.83333333,168.1666667,-5.826,0.3404,6.1664
-45.83333333,168.2,-5.833,0.3404,6.1734
-45.83333333,168.2333333,-5.81,0.3404,6.1504
-45.83333333,168.2666667,-5.776,0.3404,6.1164
-45.83333333,168.3,-5.772,0.3404,6.1124
-45.83333333,168.3333333,-5.766,0.3404,6.1064
-45.83333333,168.3666667,-5.775,0.3404,6.1154
-45.83333333,168.4,-5.801,0.3404,6.1414
-45.83333333,168.4333333,-5.842,0.3404,6.1824
-45.83333333,168.4666667,-5.864,0.3404,6.2044
-45.83333333,168.5,-5.894,0.3404,6.2344
-45.83333333,168.5333333,-5.934,0.3404,6.2744
-45.83333333,168.5666667,-5.981,0.3404,6.3214
-45.83333333,168.6,-6.03,0.3404,6.3704
-45.83333333,168.6333333,-6.084,0.3404,6.4244
-45.83333333,168.6666667,-6.141,0.3404,6.4814
-45.83333333,168.7,-6.207,0.3404,6.5474
-45.83333333,168.7333333,-6.281,0.3404,6.6214
-45.83333333,168.7666667,-6.363,0.3404,6.7034
-45.83333333,168.8,-6.452,0.3404,6.7924
-45.83333333,168.8333333,-6.549,0.3404,6.8894
-45.83333333,168.8666667,-6.646,0.3404,6.9864
-45.83333333,168.9,-6.747,0.3404,7.0874
-45.83333333,168.9333333,-6.798,0.3404,7.1384
-45.83333333,168.9666667,-6.855,0.3404,7.1954
-45.83333333,169,-6.929,0.3404,7.2694
-45.83333333,169.0333333,-6.939,0.3404,7.2794
-45.83333333,169.0666667,-6.921,0.3404,7.2614
-45.83333333,169.1,-6.91,0.3233,7.2333
-45.83333333,169.1333333,-6.907,0.3234,7.2304
-45.83333333,169.1666667,-6.906,0.3235,7.2295
-45.83333333,169.2,-6.884,0.3238,7.2078
-45.83333333,169.2333333,-6.885,0.3242,7.2092
-45.83333333,169.2666667,-6.894,0.3244,7.2184
-45.83333333,169.3,-6.915,0.3246,7.2396
-45.83333333,169.3333333,-6.95,0.3249,7.2749
-45.83333333,169.3666667,-6.987,0.3251,7.3121
-45.83333333,169.4,-7.026,0.3254,7.3514
-45.83333333,169.4333333,-7.052,0.3257,7.3777
-45.83333333,169.4666667,-6.995,0.326,7.321
-45.83333333,169.5,-6.957,0.3263,7.2833
-45.83333333,169.5333333,-6.968,0.3266,7.2946
-45.83333333,169.5666667,-7.006,0.3269,7.3329
-45.83333333,169.6,-7.085,0.3272,7.4122
-45.83333333,169.6333333,-7.159,0.3276,7.4866
-45.83333333,169.6666667,-7.217,0.3279,7.5449
-45.83333333,169.7,-7.296,0.3283,7.6243
-45.83333333,169.7333333,-7.307,0.3286,7.6356
-45.83333333,169.7666667,-7.303,0.329,7.632
-45.83333333,169.8,-7.272,0.3293,7.6013
-45.83333333,169.8333333,-7.23,0.3297,7.5597
-45.83333333,169.8666667,-7.19,0.3301,7.5201
-45.83333333,169.9,-7.156,0.3305,7.4865
-45.83333333,169.9333333,-7.126,0.3309,7.4569
-45.83333333,169.9666667,-7.098,0.3313,7.4293
-45.83333333,170,-7.075,0.3317,7.4067
-45.83333333,170.0333333,-7.043,0.3321,7.3751
-45.83333333,170.0666667,-7.007,0.3326,7.3396
-45.83333333,170.1,-6.964,0.333,7.297
-45.83333333,170.1333333,-6.877,0.3335,7.2105
-45.83333333,170.1666667,-6.741,0.3339,7.0749
-45.83333333,170.2,-6.61,0.3344,6.9444
-45.83333333,170.2333333,-6.512,0.3349,6.8469
-45.83333333,170.2666667,-6.422,0.3354,6.7574
-45.83333333,170.3,-6.356,0.3358,6.6918
-45.83333333,170.3333333,-6.275,0.3364,6.6114
-45.83333333,170.3666667,-6.221,0.3369,6.5579
-45.83333333,170.4,-6.179,0.3374,6.5164
-45.83333333,170.4333333,-6.166,0.3379,6.5039
-45.83333333,170.4666667,-6.145,0.3385,6.4835
-45.83333333,170.5,-6.037,0.339,6.376
-45.83333333,170.5333333,-5.962,0.3396,6.3016
-45.83333333,170.5666667,-5.859,0.3401,6.1991
-45.83333333,170.6,-5.727,0.3407,6.0677
-45.83333333,170.6333333,-5.615,0.3413,5.9563
-45.83333333,170.6666667,-5.502,0.3418,5.8438
-45.83333333,170.7,-5.385,0.3424,5.7274
-45.83333333,170.7333333,-5.254,0.343,5.597
-45.83333333,170.7666667,-5.115,0.3435,5.4585
-45.83333333,170.8,-4.974,0.3441,5.3181
-45.83333333,170.8333333,-4.829,0.3447,5.1737
-45.83333333,170.8666667,-4.677,0.3452,5.0222
-45.83333333,170.9,-4.522,0.3458,4.8678
-45.83333333,170.9333333,-4.364,0.3463,4.7103
-45.83333333,170.9666667,-4.202,0.3468,4.5488
-45.83333333,171,-4.038,0.3474,4.3854
-45.83333333,171.0333333,-3.87,0.3479,4.2179
-45.83333333,171.0666667,-3.699,0.3484,4.0474
-45.83333333,171.1,-3.524,0.3488,3.8728
-45.83333333,171.1333333,-3.347,0.3493,3.6963
-45.83333333,171.1666667,-3.171,0.3497,3.5207
-45.83333333,171.2,-3.003,0.3502,3.3532
-45.83333333,171.2333333,-2.847,0.3506,3.1976
-45.83333333,171.2666667,-2.704,0.351,3.055
-45.83333333,171.3,-2.575,0.3513,2.9263
-45.83333333,171.3333333,-2.459,0.3517,2.8107
-45.83333333,171.3666667,-2.354,0.352,2.706
-45.83333333,171.4,-2.254,0.3524,2.6064
-45.83333333,171.4333333,-2.159,0.3527,2.5117
-45.83333333,171.4666667,-2.068,0.3529,2.4209
-45.83333333,171.5,-1.984,0.3532,2.3372
-45.83333333,171.5333333,-1.913,0.3535,2.2665
-45.83333333,171.5666667,-1.852,0.3537,2.2057
-45.83333333,171.6,-1.799,0.3539,2.1529
-45.83333333,171.6333333,-1.753,0.3542,2.1072
-45.83333333,171.6666667,-1.711,0.3544,2.0654
-45.83333333,171.7,-1.674,0.3545,2.0285
-45.83333333,171.7333333,-1.64,0.3547,1.9947
-45.83333333,171.7666667,-1.608,0.3549,1.9629
-45.83333333,171.8,-1.578,0.355,1.933
-45.83333333,171.8333333,-1.551,0.3552,1.9062
