Lat,Long,Geoid2016,MOT53,MOT53_NZVD2016
-41.5,175.1,-13.541,0.2795,13.8205
-41.5,175.1333333,-13.754,0.2792,14.0332
-41.5,175.1666667,-13.971,0.279,14.25
-41.5,175.2,-14.195,0.2787,14.4737
-41.5,175.2333333,-14.45,0.2784,14.7284
-41.5,175.2666667,-14.661,0.2781,14.9391
-41.5,175.3,-14.842,0.2778,15.1198
-41.5,175.3333333,-14.974,0.2776,15.2516
-41.5,175.3666667,-14.968,0.2773,15.2453
-41.5,175.4,-14.957,0.2771,15.2341
-41.5,175.4333333,-14.935,0.2769,15.2119
-41.5,175.4666667,-14.925,0.2767,15.2017
-41.5,175.5,-14.866,0.2765,15.1425
-41.5,175.5333333,-14.813,0.2763,15.0893
-41.5,175.5666667,-14.749,0.2761,15.0251
-41.5,175.6,-14.676,0.2759,14.9519
-41.5,175.6333333,-14.593,0.2758,14.8688
-41.5,175.6666667,-14.507,0.2757,14.7827
-41.5,175.7,-14.423,0.2755,14.6985
-41.5,175.7333333,-14.348,0.2754,14.6234
-41.5,175.7666667,-14.282,0.2753,14.5573
-41.5,175.8,-14.22,0.2752,14.4952
-41.5,175.8333333,-14.156,0.2752,14.4312
-41.5,175.8666667,-14.09,0.2751,14.3651
-41.5,175.9,-14.029,0.275,14.304
-41.5,175.9333333,-13.977,0.275,14.252
-41.5,175.9666667,-13.934,0.275,14.209
-41.5,176,-13.9,0.2749,14.1749
-41.5,176.0333333,-13.871,0.2749,14.1459
-41.5,176.0666667,-13.84,0.2749,14.1149
-41.5,176.1,-13.803,0.2749,14.0779
-41.5,176.1333333,-13.765,0.2749,14.0399
-41.5,176.1666667,-13.727,0.275,14.002
-41.5,176.2,-13.694,0.275,13.969
-41.5,176.2333333,-13.666,0.275,13.941
-41.5,176.2666667,-13.64,0.275,13.915
-41.5,176.3,-13.617,0.2751,13.8921
-41.5,176.3333333,-13.597,0.2751,13.8721
-41.5,176.3666667,-13.584,0.2752,13.8592
-41.5,176.4,-13.579,0.2752,13.8542
-41.5,176.4333333,-13.583,0.2753,13.8583
-41.5,176.4666667,-13.595,0.2753,13.8703
-41.5,176.5,-13.611,0.2754,13.8864
-41.5,176.5333333,-13.625,0.2754,13.9004
-41.5,176.5666667,-13.631,0.2755,13.9065
-41.5,176.6,-13.622,0.2755,13.8975
-41.5,176.6333333,-13.598,0.2756,13.8736
-41.5,176.6666667,-13.565,0.2756,13.8406
-41.5,176.7,-13.525,0.2756,13.8006
-41.5,176.7333333,-13.487,0.2757,13.7627
-41.5,176.7666667,-13.455,0.2757,13.7307
-41.5,176.8,-13.43,0.2758,13.7058
-41.5,176.8333333,-13.414,0.2758,13.6898
-41.5,176.8666667,-13.409,0.2758,13.6848
-41.5,176.9,-13.41,0.2758,13.6858
-41.5,176.9333333,-13.415,0.3093,13.7243
-41.5,176.9666667,-13.424,0.3093,13.7333
-41.5,177,-13.437,0.3093,13.7463
-41.5,177.0333333,-13.453,0.3093,13.7623
-41.5,177.0666667,-13.471,0.3093,13.7803
-41.5,177.1,-13.49,0.3093,13.7993
-41.5,177.1333333,-13.512,0.3093,13.8213
-41.5,177.1666667,-13.535,0.3093,13.8443
-41.5,177.2,-13.561,0.3093,13.8703
-41.5,177.2333333,-13.588,0.3093,13.8973
-41.5,177.2666667,-13.618,0.3093,13.9273
-41.5,177.3,-13.65,0.3093,13.9593
-41.5,177.3333333,-13.686,0.3093,13.9953
-41.5,177.3666667,-13.723,0.3093,14.0323
-41.5,177.4,-13.761,0.3093,14.0703
-41.5,177.4333333,-13.799,0.3093,14.1083
-41.5,177.4666667,-13.838,0.3093,14.1473
-41.5,177.5,-13.878,0.3093,14.1873
-41.5,177.5333333,-13.919,0.3093,14.2283
-41.5,177.5666667,-13.959,0.3093,14.2683
-41.5,177.6,-13.999,0.3093,14.3083
-41.5,177.6333333,-14.04,0.3093,14.3493
-41.5,177.6666667,-14.082,0.3093,14.3913
-41.5,177.7,-14.126,0.3093,14.4353
-41.5,177.7333333,-14.173,0.3093,14.4823
-41.5,177.7666667,-14.221,0.3093,14.5303
-41.5,177.8,-14.268,0.3093,14.5773
-41.5,177.8333333,-14.32,0.3093,14.6293
-41.5,177.8666667,-14.375,0.3093,14.6843
-41.5,177.9,-14.435,0.3093,14.7443
-41.5,177.9333333,-14.502,0.3093,14.8113
-41.5,177.9666667,-14.576,0.3093,14.8853
-41.5,178,-14.655,0.3093,14.9643
-41.5,178.0333333,-14.741,0.3093,15.0503
-41.5,178.0666667,-14.828,0.3093,15.1373
-41.5,178.1,-14.919,0.3093,15.2283
-41.5,178.1333333,-15.007,0.3093,15.3163
-41.5,178.1666667,-15.093,0.3093,15.4023
-41.5,178.2,-15.178,0.3093,15.4873
-41.5,178.2333333,-15.265,0.3093,15.5743
-41.5,178.2666667,-15.354,0.3093,15.6633
-41.5,178.3,-15.447,0.3093,15.7563
-41.5,178.3333333,-15.544,0.3093,15.8533
-41.5,178.3666667,-15.648,0.3093,15.9573
-41.5,178.4,-15.757,0.3093,16.0663
-41.5,178.4333333,-15.871,0.3093,16.1803
-41.5,178.4666667,-15.99,0.3093,16.2993
-41.5,178.5,-16.112,0.3093,16.4213
-41.5,178.5333333,-16.236,0.3093,16.5453
-41.5,178.5666667,-16.359,0.3093,16.6683
-41.5,178.6,-16.484,0.3093,16.7933
-41.5,178.6333333,-16.607,0.3093,16.9163
-41.46666667,173.4,-16.839,0.3093,17.1483
-41.46666667,173.4333333,-16.535,0.3093,16.8443
-41.46666667,173.4666667,-16.367,0.3093,16.6763
-41.46666667,173.5,-16.161,0.3093,16.4703
-41.46666667,173.5333333,-15.971,0.3093,16.2803
-41.46666667,173.5666667,-15.694,0.3093,16.0033
-41.46666667,173.6,-15.475,0.3093,15.7843
-41.46666667,173.6333333,-15.268,0.3093,15.5773
-41.46666667,173.6666667,-15.038,0.3093,15.3473
-41.46666667,173.7,-14.792,0.3093,15.1013
-41.46666667,173.7333333,-14.562,0.3093,14.8713
-41.46666667,173.7666667,-14.35,0.3093,14.6593
-41.46666667,173.8,-14.136,0.3093,14.4453
-41.46666667,173.8333333,-13.938,0.3093,14.2473
-41.46666667,173.8666667,-13.738,0.3093,14.0473
-41.46666667,173.9,-13.543,0.3093,13.8523
-41.46666667,173.9333333,-13.353,0.2872,13.6402
-41.46666667,173.9666667,-13.168,0.2872,13.4552
-41.46666667,174,-12.986,0.2871,13.2731
-41.46666667,174.0333333,-12.808,0.2871,13.0951
-41.46666667,174.0666667,-12.636,0.287,12.923
-41.46666667,174.1,-12.475,0.2869,12.7619
-41.46666667,174.1333333,-12.319,0.2868,12.6058
-41.46666667,174.1666667,-12.175,0.2867,12.4617
-41.46666667,174.2,-12.042,0.2866,12.3286
-41.46666667,174.2333333,-11.92,0.2865,12.2065
-41.46666667,174.2666667,-11.812,0.2863,12.0983
-41.46666667,174.3,-11.718,0.2861,12.0041
-41.46666667,174.3333333,-11.641,0.2859,11.9269
-41.46666667,174.3666667,-11.59,0.2857,11.8757
-41.46666667,174.4,-11.557,0.2855,11.8425
-41.46666667,174.4333333,-11.539,0.2853,11.8243
-41.46666667,174.4666667,-11.541,0.2851,11.8261
-41.46666667,174.5,-11.561,0.2848,11.8458
-41.46666667,174.5333333,-11.61,0.2846,11.8946
-41.46666667,174.5666667,-11.687,0.2843,11.9713
-41.46666667,174.6,-11.779,0.2841,12.0631
-41.46666667,174.6333333,-11.886,0.2838,12.1698
-41.46666667,174.6666667,-12.001,0.2835,12.2845
-41.46666667,174.7,-12.117,0.2832,12.4002
-41.46666667,174.7333333,-12.236,0.2829,12.5189
-41.46666667,174.7666667,-12.349,0.2826,12.6316
-41.46666667,174.8,-12.458,0.2823,12.7403
-41.46666667,174.8333333,-12.565,0.282,12.847
-41.46666667,174.8666667,-12.671,0.2817,12.9527
-41.46666667,174.9,-12.785,0.2814,13.0664
-41.46666667,174.9333333,-12.9,0.2811,13.1811
-41.46666667,174.9666667,-13.025,0.2808,13.3058
-41.46666667,175,-13.17,0.2805,13.4505
-41.46666667,175.0333333,-13.336,0.2801,13.6161
-41.46666667,175.0666667,-13.509,0.2798,13.7888
-41.46666667,175.1,-13.701,0.2795,13.9805
-41.46666667,175.1333333,-13.902,0.2792,14.1812
-41.46666667,175.1666667,-14.112,0.2789,14.3909
-41.46666667,175.2,-14.342,0.2786,14.6206
-41.46666667,175.2333333,-14.592,0.2784,14.8704
-41.46666667,175.2666667,-14.836,0.2781,15.1141
-41.46666667,175.3,-15.045,0.2778,15.3228
-41.46666667,175.3333333,-15.198,0.2776,15.4756
-41.46666667,175.3666667,-15.236,0.2773,15.5133
-41.46666667,175.4,-15.235,0.2771,15.5121
-41.46666667,175.4333333,-15.211,0.2768,15.4878
-41.46666667,175.4666667,-15.202,0.2766,15.4786
-41.46666667,175.5,-15.176,0.2764,15.4524
-41.46666667,175.5333333,-15.154,0.2762,15.4302
-41.46666667,175.5666667,-15.109,0.2761,15.3851
-41.46666667,175.6,-15.07,0.2759,15.3459
-41.46666667,175.6333333,-14.989,0.2758,15.2648
-41.46666667,175.6666667,-14.917,0.2756,15.1926
-41.46666667,175.7,-14.845,0.2755,15.1205
-41.46666667,175.7333333,-14.774,0.2754,15.0494
-41.46666667,175.7666667,-14.706,0.2753,14.9813
-41.46666667,175.8,-14.639,0.2752,14.9142
-41.46666667,175.8333333,-14.569,0.2751,14.8441
-41.46666667,175.8666667,-14.496,0.2751,14.7711
-41.46666667,175.9,-14.43,0.275,14.705
-41.46666667,175.9333333,-14.366,0.275,14.641
-41.46666667,175.9666667,-14.313,0.2749,14.5879
-41.46666667,176,-14.268,0.2749,14.5429
-41.46666667,176.0333333,-14.221,0.2749,14.4959
-41.46666667,176.0666667,-14.181,0.2749,14.4559
-41.46666667,176.1,-14.137,0.2749,14.4119
-41.46666667,176.1333333,-14.092,0.2749,14.3669
-41.46666667,176.1666667,-14.051,0.2749,14.3259
-41.46666667,176.2,-14.017,0.275,14.292
-41.46666667,176.2333333,-13.989,0.275,14.264
-41.46666667,176.2666667,-13.96,0.275,14.235
-41.46666667,176.3,-13.93,0.2751,14.2051
-41.46666667,176.3333333,-13.902,0.2751,14.1771
-41.46666667,176.3666667,-13.877,0.2752,14.1522
-41.46666667,176.4,-13.854,0.2752,14.1292
-41.46666667,176.4333333,-13.847,0.2753,14.1223
-41.46666667,176.4666667,-13.843,0.2753,14.1183
-41.46666667,176.5,-13.849,0.2754,14.1244
-41.46666667,176.5333333,-13.859,0.2754,14.1344
-41.46666667,176.5666667,-13.866,0.2755,14.1415
-41.46666667,176.6,-13.864,0.2755,14.1395
-41.46666667,176.6333333,-13.856,0.2756,14.1316
-41.46666667,176.6666667,-13.834,0.2756,14.1096
-41.46666667,176.7,-13.801,0.2757,14.0767
-41.46666667,176.7333333,-13.761,0.2757,14.0367
-41.46666667,176.7666667,-13.72,0.2757,13.9957
-41.46666667,176.8,-13.682,0.2758,13.9578
-41.46666667,176.8333333,-13.651,0.2758,13.9268
-41.46666667,176.8666667,-13.631,0.2758,13.9068
-41.46666667,176.9,-13.619,0.2759,13.8949
-41.46666667,176.9333333,-13.622,0.2759,13.8979
-41.46666667,176.9666667,-13.627,0.276,13.903
-41.46666667,177,-13.639,0.3093,13.9483
-41.46666667,177.0333333,-13.652,0.3093,13.9613
-41.46666667,177.0666667,-13.666,0.3093,13.9753
-41.46666667,177.1,-13.682,0.3093,13.9913
-41.46666667,177.1333333,-13.692,0.3093,14.0013
-41.46666667,177.1666667,-13.706,0.3093,14.0153
-41.46666667,177.2,-13.723,0.3093,14.0323
-41.46666667,177.2333333,-13.743,0.3093,14.0523
-41.46666667,177.2666667,-13.766,0.3093,14.0753
-41.46666667,177.3,-13.793,0.3093,14.1023
-41.46666667,177.3333333,-13.823,0.3093,14.1323
-41.46666667,177.3666667,-13.855,0.3093,14.1643
-41.46666667,177.4,-13.886,0.3093,14.1953
-41.46666667,177.4333333,-13.919,0.3093,14.2283
-41.46666667,177.4666667,-13.955,0.3093,14.2643
-41.46666667,177.5,-13.989,0.3093,14.2983
-41.46666667,177.5333333,-14.025,0.3093,14.3343
-41.46666667,177.5666667,-14.06,0.3093,14.3693
-41.46666667,177.6,-14.097,0.3093,14.4063
-41.46666667,177.6333333,-14.134,0.3093,14.4433
-41.46666667,177.6666667,-14.17,0.3093,14.4793
-41.46666667,177.7,-14.208,0.3093,14.5173
-41.46666667,177.7333333,-14.251,0.3093,14.5603
-41.46666667,177.7666667,-14.294,0.3093,14.6033
-41.46666667,177.8,-14.336,0.3093,14.6453
-41.46666667,177.8333333,-14.383,0.3093,14.6923
-41.46666667,177.8666667,-14.434,0.3093,14.7433
-41.46666667,177.9,-14.489,0.3093,14.7983
-41.46666667,177.9333333,-14.553,0.3093,14.8623
-41.46666667,177.9666667,-14.623,0.3093,14.9323
-41.46666667,178,-14.7,0.3093,15.0093
-41.46666667,178.0333333,-14.782,0.3093,15.0913
-41.46666667,178.0666667,-14.87,0.3093,15.1793
-41.46666667,178.1,-14.961,0.3093,15.2703
-41.46666667,178.1333333,-15.05,0.3093,15.3593
-41.46666667,178.1666667,-15.138,0.3093,15.4473
-41.46666667,178.2,-15.222,0.3093,15.5313
-41.46666667,178.2333333,-15.308,0.3093,15.6173
-41.46666667,178.2666667,-15.396,0.3093,15.7053
-41.46666667,178.3,-15.484,0.3093,15.7933
-41.46666667,178.3333333,-15.578,0.3093,15.8873
-41.46666667,178.3666667,-15.676,0.3093,15.9853
-41.46666667,178.4,-15.78,0.3093,16.0893
-41.46666667,178.4333333,-15.887,0.3093,16.1963
-41.46666667,178.4666667,-16,0.3093,16.3093
-41.46666667,178.5,-16.118,0.3093,16.4273
-41.46666667,178.5333333,-16.238,0.3093,16.5473
-41.46666667,178.5666667,-16.361,0.3093,16.6703
-41.46666667,178.6,-16.485,0.3093,16.7943
-41.46666667,178.6333333,-16.608,0.3093,16.9173
-41.43333333,173.4,-16.76,0.3093,17.0693
-41.43333333,173.4333333,-16.546,0.3093,16.8553
-41.43333333,173.4666667,-16.415,0.3093,16.7243
-41.43333333,173.5,-16.249,0.3093,16.5583
-41.43333333,173.5333333,-15.997,0.3093,16.3063
-41.43333333,173.5666667,-15.819,0.3093,16.1283
-41.43333333,173.6,-15.64,0.3093,15.9493
-41.43333333,173.6333333,-15.477,0.3093,15.7863
-41.43333333,173.6666667,-15.21,0.3093,15.5193
-41.43333333,173.7,-14.994,0.3093,15.3033
-41.43333333,173.7333333,-14.737,0.3093,15.0463
-41.43333333,173.7666667,-14.507,0.3093,14.8163
-41.43333333,173.8,-14.324,0.3093,14.6333
-41.43333333,173.8333333,-14.159,0.3093,14.4683
-41.43333333,173.8666667,-13.952,0.3093,14.2613
-41.43333333,173.9,-13.732,0.3093,14.0413
-41.43333333,173.9333333,-13.543,0.2873,13.8303
-41.43333333,173.9666667,-13.345,0.2872,13.6322
-41.43333333,174,-13.156,0.2872,13.4432
-41.43333333,174.0333333,-12.972,0.2872,13.2592
-41.43333333,174.0666667,-12.79,0.2871,13.0771
-41.43333333,174.1,-12.624,0.287,12.911
-41.43333333,174.1333333,-12.468,0.2869,12.7549
-41.43333333,174.1666667,-12.317,0.2868,12.6038
-41.43333333,174.2,-12.178,0.2867,12.4647
-41.43333333,174.2333333,-12.054,0.2865,12.3405
-41.43333333,174.2666667,-11.936,0.2864,12.2224
-41.43333333,174.3,-11.837,0.2862,12.1232
-41.43333333,174.3333333,-11.754,0.286,12.04
-41.43333333,174.3666667,-11.698,0.2858,11.9838
-41.43333333,174.4,-11.661,0.2856,11.9466
-41.43333333,174.4333333,-11.643,0.2854,11.9284
-41.43333333,174.4666667,-11.647,0.2851,11.9321
-41.43333333,174.5,-11.674,0.2849,11.9589
-41.43333333,174.5333333,-11.735,0.2846,12.0196
-41.43333333,174.5666667,-11.827,0.2844,12.1114
-41.43333333,174.6,-11.934,0.2841,12.2181
-41.43333333,174.6333333,-12.05,0.2838,12.3338
-41.43333333,174.6666667,-12.179,0.2835,12.4625
-41.43333333,174.7,-12.304,0.2833,12.5873
-41.43333333,174.7333333,-12.42,0.283,12.703
-41.43333333,174.7666667,-12.537,0.2827,12.8197
-41.43333333,174.8,-12.656,0.2823,12.9383
-41.43333333,174.8333333,-12.777,0.282,13.059
-41.43333333,174.8666667,-12.898,0.2817,13.1797
-41.43333333,174.9,-13.033,0.2814,13.3144
-41.43333333,174.9333333,-13.156,0.2811,13.4371
-41.43333333,174.9666667,-13.275,0.2808,13.5558
-41.43333333,175,-13.396,0.2805,13.6765
-41.43333333,175.0333333,-13.537,0.2801,13.8171
-41.43333333,175.0666667,-13.671,0.2798,13.9508
-41.43333333,175.1,-13.86,0.2795,14.1395
-41.43333333,175.1333333,-14.032,0.2792,14.3112
-41.43333333,175.1666667,-14.226,0.2789,14.5049
-41.43333333,175.2,-14.451,0.2786,14.7296
-41.43333333,175.2333333,-14.714,0.2783,14.9923
-41.43333333,175.2666667,-14.957,0.278,15.235
-41.43333333,175.3,-15.182,0.2778,15.4598
-41.43333333,175.3333333,-15.34,0.2775,15.6175
-41.43333333,175.3666667,-15.457,0.2773,15.7343
-41.43333333,175.4,-15.465,0.277,15.742
-41.43333333,175.4333333,-15.449,0.2768,15.7258
-41.43333333,175.4666667,-15.419,0.2766,15.6956
-41.43333333,175.5,-15.41,0.2764,15.6864
-41.43333333,175.5333333,-15.416,0.2762,15.6922
-41.43333333,175.5666667,-15.41,0.276,15.686
-41.43333333,175.6,-15.399,0.2758,15.6748
-41.43333333,175.6333333,-15.375,0.2757,15.6507
-41.43333333,175.6666667,-15.304,0.2756,15.5796
-41.43333333,175.7,-15.245,0.2754,15.5204
-41.43333333,175.7333333,-15.176,0.2753,15.4513
-41.43333333,175.7666667,-15.119,0.2752,15.3942
-41.43333333,175.8,-15.051,0.2751,15.3261
-41.43333333,175.8333333,-14.98,0.2751,15.2551
-41.43333333,175.8666667,-14.906,0.275,15.181
-41.43333333,175.9,-14.833,0.275,15.108
-41.43333333,175.9333333,-14.766,0.2749,15.0409
-41.43333333,175.9666667,-14.707,0.2749,14.9819
-41.43333333,176,-14.646,0.2749,14.9209
-41.43333333,176.0333333,-14.588,0.2749,14.8629
-41.43333333,176.0666667,-14.524,0.2749,14.7989
-41.43333333,176.1,-14.467,0.2749,14.7419
-41.43333333,176.1333333,-14.419,0.2749,14.6939
-41.43333333,176.1666667,-14.371,0.2749,14.6459
-41.43333333,176.2,-14.335,0.2749,14.6099
-41.43333333,176.2333333,-14.298,0.275,14.573
-41.43333333,176.2666667,-14.267,0.275,14.542
-41.43333333,176.3,-14.236,0.275,14.511
-41.43333333,176.3333333,-14.202,0.2751,14.4771
-41.43333333,176.3666667,-14.17,0.2751,14.4451
-41.43333333,176.4,-14.144,0.2752,14.4192
-41.43333333,176.4333333,-14.123,0.2752,14.3982
-41.43333333,176.4666667,-14.102,0.2753,14.3773
-41.43333333,176.5,-14.094,0.2754,14.3694
-41.43333333,176.5333333,-14.091,0.2754,14.3664
-41.43333333,176.5666667,-14.092,0.2755,14.3675
-41.43333333,176.6,-14.094,0.2755,14.3695
-41.43333333,176.6333333,-14.089,0.2756,14.3646
-41.43333333,176.6666667,-14.079,0.2756,14.3546
-41.43333333,176.7,-14.057,0.2757,14.3327
-41.43333333,176.7333333,-14.024,0.2757,14.2997
-41.43333333,176.7666667,-13.985,0.2758,14.2608
-41.43333333,176.8,-13.94,0.2758,14.2158
-41.43333333,176.8333333,-13.898,0.2758,14.1738
-41.43333333,176.8666667,-13.861,0.2759,14.1369
-41.43333333,176.9,-13.844,0.2759,14.1199
-41.43333333,176.9333333,-13.834,0.276,14.11
-41.43333333,176.9666667,-13.832,0.276,14.108
-41.43333333,177,-13.842,0.276,14.118
-41.43333333,177.0333333,-13.857,0.2761,14.1331
-41.43333333,177.0666667,-13.87,0.2761,14.1461
-41.43333333,177.1,-13.88,0.3093,14.1893
-41.43333333,177.1333333,-13.884,0.3093,14.1933
-41.43333333,177.1666667,-13.89,0.3093,14.1993
-41.43333333,177.2,-13.897,0.3093,14.2063
-41.43333333,177.2333333,-13.907,0.3093,14.2163
-41.43333333,177.2666667,-13.93,0.3093,14.2393
-41.43333333,177.3,-13.947,0.3093,14.2563
-41.43333333,177.3333333,-13.968,0.3093,14.2773
-41.43333333,177.3666667,-13.991,0.3093,14.3003
-41.43333333,177.4,-14.017,0.3093,14.3263
-41.43333333,177.4333333,-14.045,0.3093,14.3543
-41.43333333,177.4666667,-14.076,0.3093,14.3853
-41.43333333,177.5,-14.106,0.3093,14.4153
-41.43333333,177.5333333,-14.137,0.3093,14.4463
-41.43333333,177.5666667,-14.168,0.3093,14.4773
-41.43333333,177.6,-14.203,0.3093,14.5123
-41.43333333,177.6333333,-14.232,0.3093,14.5413
-41.43333333,177.6666667,-14.264,0.3093,14.5733
-41.43333333,177.7,-14.299,0.3093,14.6083
-41.43333333,177.7333333,-14.336,0.3093,14.6453
-41.43333333,177.7666667,-14.372,0.3093,14.6813
-41.43333333,177.8,-14.413,0.3093,14.7223
-41.43333333,177.8333333,-14.454,0.3093,14.7633
-41.43333333,177.8666667,-14.502,0.3093,14.8113
-41.43333333,177.9,-14.555,0.3093,14.8643
-41.43333333,177.9333333,-14.615,0.3093,14.9243
-41.43333333,177.9666667,-14.679,0.3093,14.9883
-41.43333333,178,-14.754,0.3093,15.0633
-41.43333333,178.0333333,-14.835,0.3093,15.1443
-41.43333333,178.0666667,-14.922,0.3093,15.2313
-41.43333333,178.1,-15.013,0.3093,15.3223
-41.43333333,178.1333333,-15.102,0.3093,15.4113
-41.43333333,178.1666667,-15.19,0.3093,15.4993
-41.43333333,178.2,-15.274,0.3093,15.5833
-41.43333333,178.2333333,-15.356,0.3093,15.6653
-41.43333333,178.2666667,-15.438,0.3093,15.7473
-41.43333333,178.3,-15.52,0.3093,15.8293
-41.43333333,178.3333333,-15.608,0.3093,15.9173
-41.43333333,178.3666667,-15.701,0.3093,16.0103
-41.43333333,178.4,-15.801,0.3093,16.1103
-41.43333333,178.4333333,-15.905,0.3093,16.2143
-41.43333333,178.4666667,-16.01,0.3093,16.3193
-41.43333333,178.5,-16.123,0.3093,16.4323
-41.43333333,178.5333333,-16.241,0.3093,16.5503
-41.43333333,178.5666667,-16.358,0.3093,16.6673
-41.43333333,178.6,-16.481,0.3093,16.7903
-41.43333333,178.6333333,-16.605,0.3093,16.9143
-41.4,173.4,-16.624,0.3093,16.9333
-41.4,173.4333333,-16.454,0.3093,16.7633
-41.4,173.4666667,-16.292,0.3093,16.6013
-41.4,173.5,-16.22,0.3093,16.5293
-41.4,173.5333333,-16.004,0.3093,16.3133
-41.4,173.5666667,-15.785,0.3093,16.0943
-41.4,173.6,-15.605,0.3093,15.9143
-41.4,173.6333333,-15.509,0.3093,15.8183
-41.4,173.6666667,-15.349,0.3093,15.6583
-41.4,173.7,-15.122,0.3093,15.4313
-41.4,173.7333333,-14.829,0.3093,15.1383
-41.4,173.7666667,-14.622,0.3093,14.9313
-41.4,173.8,-14.481,0.3093,14.7903
-41.4,173.8333333,-14.315,0.3093,14.6243
-41.4,173.8666667,-14.139,0.3093,14.4483
-41.4,173.9,-13.949,0.3093,14.2583
-41.4,173.9333333,-13.761,0.2874,14.0484
-41.4,173.9666667,-13.557,0.2873,13.8443
-41.4,174,-13.363,0.2873,13.6503
-41.4,174.0333333,-13.172,0.2873,13.4593
-41.4,174.0666667,-12.984,0.2872,13.2712
-41.4,174.1,-12.806,0.2871,13.0931
-41.4,174.1333333,-12.644,0.287,12.931
-41.4,174.1666667,-12.492,0.2869,12.7789
-41.4,174.2,-12.351,0.2867,12.6377
-41.4,174.2333333,-12.217,0.2866,12.5036
-41.4,174.2666667,-12.098,0.2864,12.3844
-41.4,174.3,-11.989,0.2863,12.2753
-41.4,174.3333333,-11.896,0.2861,12.1821
-41.4,174.3666667,-11.828,0.2859,12.1139
-41.4,174.4,-11.781,0.2856,12.0666
-41.4,174.4333333,-11.762,0.2854,12.0474
-41.4,174.4666667,-11.763,0.2852,12.0482
-41.4,174.5,-11.791,0.2849,12.0759
-41.4,174.5333333,-11.861,0.2847,12.1457
-41.4,174.5666667,-11.956,0.2844,12.2404
-41.4,174.6,-12.074,0.2841,12.3581
-41.4,174.6333333,-12.21,0.2839,12.4939
-41.4,174.6666667,-12.341,0.2836,12.6246
-41.4,174.7,-12.467,0.2833,12.7503
-41.4,174.7333333,-12.588,0.283,12.871
-41.4,174.7666667,-12.707,0.2827,12.9897
-41.4,174.8,-12.828,0.2824,13.1104
-41.4,174.8333333,-12.956,0.2821,13.2381
-41.4,174.8666667,-13.099,0.2817,13.3807
-41.4,174.9,-13.272,0.2814,13.5534
-41.4,174.9333333,-13.433,0.2811,13.7141
-41.4,174.9666667,-13.555,0.2808,13.8358
-41.4,175,-13.631,0.2804,13.9114
-41.4,175.0333333,-13.733,0.2801,14.0131
-41.4,175.0666667,-13.845,0.2798,14.1248
-41.4,175.1,-13.975,0.2795,14.2545
-41.4,175.1333333,-14.147,0.2792,14.4262
-41.4,175.1666667,-14.324,0.2789,14.6029
-41.4,175.2,-14.544,0.2786,14.8226
-41.4,175.2333333,-14.772,0.2783,15.0503
-41.4,175.2666667,-15.026,0.278,15.304
-41.4,175.3,-15.268,0.2777,15.5457
-41.4,175.3333333,-15.503,0.2775,15.7805
-41.4,175.3666667,-15.555,0.2772,15.8322
-41.4,175.4,-15.626,0.277,15.903
-41.4,175.4333333,-15.606,0.2767,15.8827
-41.4,175.4666667,-15.605,0.2765,15.8815
-41.4,175.5,-15.599,0.2763,15.8753
-41.4,175.5333333,-15.622,0.2761,15.8981
-41.4,175.5666667,-15.657,0.2759,15.9329
-41.4,175.6,-15.674,0.2758,15.9498
-41.4,175.6333333,-15.677,0.2756,15.9526
-41.4,175.6666667,-15.642,0.2755,15.9175
-41.4,175.7,-15.606,0.2754,15.8814
-41.4,175.7333333,-15.548,0.2753,15.8233
-41.4,175.7666667,-15.506,0.2752,15.7812
-41.4,175.8,-15.439,0.2751,15.7141
-41.4,175.8333333,-15.374,0.275,15.649
-41.4,175.8666667,-15.302,0.2749,15.5769
-41.4,175.9,-15.234,0.2749,15.5089
