Lat,Long,Geoid2016,STI77,STI77_NZVD2016
-47.93333333,168.4333333,3.638,0.2999,-3.3381
-47.93333333,168.4666667,3.665,0.2999,-3.3651
-47.93333333,168.5,3.701,0.2999,-3.4011
-47.93333333,168.5333333,3.743,0.2999,-3.4431
-47.93333333,168.5666667,3.794,0.2999,-3.4941
-47.93333333,168.6,3.848,0.2999,-3.5481
-47.93333333,168.6333333,3.906,0.2999,-3.6061
-47.93333333,168.6666667,3.968,0.2999,-3.6681
-47.93333333,168.7,4.034,0.2999,-3.7341
-47.93333333,168.7333333,4.102,0.2999,-3.8021
-47.93333333,168.7666667,4.164,0.2999,-3.8641
-47.93333333,168.8,4.226,0.2999,-3.9261
-47.93333333,168.8333333,4.277,0.2999,-3.9771
-47.93333333,168.8666667,4.32,0.2999,-4.0201
-47.93333333,168.9,4.356,0.2999,-4.0561
-47.93333333,168.9333333,4.388,0.2999,-4.0881
-47.93333333,168.9666667,4.417,0.2999,-4.1171
-47.93333333,169,4.442,0.2999,-4.1421
-47.93333333,169.0333333,4.461,0.2999,-4.1611
-47.93333333,169.0666667,4.476,0.2999,-4.1761
-47.93333333,169.1,4.485,0.2999,-4.1851
-47.93333333,169.1333333,4.494,0.2999,-4.1941
-47.93333333,169.1666667,4.498,0.2999,-4.1981
-47.93333333,169.2,4.495,0.2999,-4.1951
-47.93333333,169.2333333,4.488,0.2999,-4.1881
-47.93333333,169.2666667,4.476,0.2999,-4.1761
-47.93333333,169.3,4.461,0.2999,-4.1611
-47.93333333,169.3333333,4.444,0.2999,-4.1441
-47.93333333,169.3666667,4.425,0.2999,-4.1251
-47.93333333,169.4,4.408,0.2999,-4.1081
-47.93333333,169.4333333,4.391,0.2999,-4.0911
-47.93333333,169.4666667,4.375,0.2999,-4.0751
-47.93333333,169.5,4.361,0.2999,-4.0611
-47.93333333,169.5333333,4.348,0.2999,-4.0481
-47.93333333,169.5666667,4.34,0.2999,-4.0401
-47.93333333,169.6,4.334,0.2999,-4.0341
-47.93333333,169.6333333,4.334,0.2999,-4.0341
-47.93333333,169.6666667,4.339,0.2999,-4.0391
-47.93333333,169.7,4.35,0.2999,-4.0501
-47.93333333,169.7333333,4.366,0.2999,-4.0661
-47.93333333,169.7666667,4.385,0.2999,-4.0851
-47.93333333,169.8,4.409,0.2999,-4.1091
-47.93333333,169.8333333,4.437,0.2999,-4.1371
-47.93333333,169.8666667,4.47,0.2999,-4.1701
-47.93333333,169.9,4.505,0.2999,-4.2051
-47.93333333,169.9333333,4.542,0.2999,-4.2421
-47.93333333,169.9666667,4.58,0.2999,-4.2801
-47.93333333,170,4.618,0.2999,-4.3181
-47.93333333,170.0333333,4.657,0.2999,-4.3571
-47.93333333,170.0666667,4.698,0.2999,-4.3981
-47.93333333,170.1,4.742,0.2999,-4.4421
-47.93333333,170.1333333,4.786,0.2999,-4.4861
-47.9,166.3,4.138,0.2999,-3.8381
-47.9,166.3333333,3.916,0.2999,-3.6161
-47.9,166.3666667,3.723,0.2999,-3.4231
-47.9,166.4,3.544,0.2999,-3.2441
-47.9,166.4333333,3.401,0.2999,-3.1011
-47.9,166.4666667,3.275,0.2999,-2.9751
-47.9,166.5,3.168,0.2999,-2.8681
-47.9,166.5333333,3.081,0.2999,-2.7811
-47.9,166.5666667,3.005,0.2999,-2.7051
-47.9,166.6,2.935,0.2999,-2.6351
-47.9,166.6333333,2.876,0.2999,-2.5761
-47.9,166.6666667,2.828,0.2999,-2.5281
-47.9,166.7,2.793,0.2999,-2.4931
-47.9,166.7333333,2.767,0.2999,-2.4671
-47.9,166.7666667,2.747,0.2999,-2.4471
-47.9,166.8,2.732,0.2999,-2.4321
-47.9,166.8333333,2.713,0.2999,-2.4131
-47.9,166.8666667,2.692,0.2999,-2.3921
-47.9,166.9,2.664,0.2999,-2.3641
-47.9,166.9333333,2.643,0.2999,-2.3431
-47.9,166.9666667,2.617,0.2999,-2.3171
-47.9,167,2.595,0.2999,-2.2951
-47.9,167.0333333,2.577,0.2999,-2.2771
-47.9,167.0666667,2.565,0.2999,-2.2651
-47.9,167.1,2.557,0.2999,-2.2571
-47.9,167.1333333,2.555,0.2999,-2.2551
-47.9,167.1666667,2.555,0.2999,-2.2551
-47.9,167.2,2.559,0.2999,-2.2591
-47.9,167.2333333,2.568,0.2999,-2.2681
-47.9,167.2666667,2.561,0.2999,-2.2611
-47.9,167.3,2.566,0.2999,-2.2661
-47.9,167.3333333,2.571,0.2999,-2.2711
-47.9,167.3666667,2.574,0.2999,-2.2741
-47.9,167.4,2.572,0.2999,-2.2721
-47.9,167.4333333,2.575,0.2999,-2.2751
-47.9,167.4666667,2.58,0.2999,-2.2801
-47.9,167.5,2.583,0.2999,-2.2831
-47.9,167.5333333,2.588,0.2999,-2.2881
-47.9,167.5666667,2.593,0.2999,-2.2931
-47.9,167.6,2.607,0.2999,-2.3071
-47.9,167.6333333,2.628,0.2999,-2.3281
-47.9,167.6666667,2.657,0.2999,-2.3571
-47.9,167.7,2.695,0.2999,-2.3951
-47.9,167.7333333,2.737,0.2999,-2.4371
-47.9,167.7666667,2.782,0.2999,-2.4821
-47.9,167.8,2.831,0.2999,-2.5311
-47.9,167.8333333,2.881,0.2999,-2.5811
-47.9,167.8666667,2.931,0.2999,-2.6311
-47.9,167.9,2.979,0.2999,-2.6791
-47.9,167.9333333,3.025,0.2999,-2.7251
-47.9,167.9666667,3.068,0.2999,-2.7681
-47.9,168,3.11,0.2999,-2.8101
-47.9,168.0333333,3.15,0.2999,-2.8501
-47.9,168.0666667,3.191,0.2999,-2.8911
-47.9,168.1,3.229,0.2999,-2.9291
-47.9,168.1333333,3.269,0.2999,-2.9691
-47.9,168.1666667,3.309,0.2999,-3.0091
-47.9,168.2,3.348,0.2999,-3.0481
-47.9,168.2333333,3.383,0.2999,-3.0831
-47.9,168.2666667,3.414,0.2999,-3.1141
-47.9,168.3,3.44,0.2999,-3.1401
-47.9,168.3333333,3.459,0.2999,-3.1591
-47.9,168.3666667,3.475,0.2999,-3.1751
-47.9,168.4,3.492,0.2999,-3.1921
-47.9,168.4333333,3.509,0.2999,-3.2091
-47.9,168.4666667,3.535,0.2999,-3.2351
-47.9,168.5,3.566,0.2999,-3.2661
-47.9,168.5333333,3.605,0.2999,-3.3051
-47.9,168.5666667,3.651,0.2999,-3.3511
-47.9,168.6,3.695,0.2999,-3.3951
-47.9,168.6333333,3.749,0.2999,-3.4491
-47.9,168.6666667,3.807,0.2999,-3.5071
-47.9,168.7,3.87,0.2999,-3.5701
-47.9,168.7333333,3.936,0.2999,-3.6361
-47.9,168.7666667,4.003,0.2999,-3.7031
-47.9,168.8,4.071,0.2999,-3.7711
-47.9,168.8333333,4.132,0.2999,-3.8321
-47.9,168.8666667,4.187,0.2999,-3.8871
-47.9,168.9,4.234,0.2999,-3.9341
-47.9,168.9333333,4.27,0.2999,-3.9701
-47.9,168.9666667,4.306,0.2999,-4.0061
-47.9,169,4.333,0.2999,-4.0331
-47.9,169.0333333,4.356,0.2999,-4.0561
-47.9,169.0666667,4.375,0.2999,-4.0751
-47.9,169.1,4.389,0.2999,-4.0891
-47.9,169.1333333,4.398,0.2999,-4.0981
-47.9,169.1666667,4.402,0.2999,-4.1021
-47.9,169.2,4.401,0.2999,-4.1011
-47.9,169.2333333,4.394,0.2999,-4.0941
-47.9,169.2666667,4.382,0.2999,-4.0821
-47.9,169.3,4.367,0.2999,-4.0671
-47.9,169.3333333,4.35,0.2999,-4.0501
-47.9,169.3666667,4.331,0.2999,-4.0311
-47.9,169.4,4.314,0.2999,-4.0141
-47.9,169.4333333,4.295,0.2999,-3.9951
-47.9,169.4666667,4.278,0.2999,-3.9781
-47.9,169.5,4.262,0.2999,-3.9621
-47.9,169.5333333,4.247,0.2999,-3.9471
-47.9,169.5666667,4.236,0.2999,-3.9361
-47.9,169.6,4.229,0.2999,-3.9291
-47.9,169.6333333,4.226,0.2999,-3.9261
-47.9,169.6666667,4.229,0.2999,-3.9291
-47.9,169.7,4.239,0.2999,-3.9391
-47.9,169.7333333,4.255,0.2999,-3.9551
-47.9,169.7666667,4.274,0.2999,-3.9741
-47.9,169.8,4.297,0.2999,-3.9971
-47.9,169.8333333,4.323,0.2999,-4.0231
-47.9,169.8666667,4.355,0.2999,-4.0551
-47.9,169.9,4.389,0.2999,-4.0891
-47.9,169.9333333,4.426,0.2999,-4.1261
-47.9,169.9666667,4.462,0.2999,-4.1621
-47.9,170,4.501,0.2999,-4.2011
-47.9,170.0333333,4.54,0.2999,-4.2401
-47.9,170.0666667,4.581,0.2999,-4.2811
-47.9,170.1,4.622,0.2999,-4.3221
-47.9,170.1333333,4.667,0.2999,-4.3671
-47.86666667,166.3,4.139,0.2999,-3.8391
-47.86666667,166.3333333,3.9,0.2999,-3.6001
-47.86666667,166.3666667,3.687,0.2999,-3.3871
-47.86666667,166.4,3.497,0.2999,-3.1971
-47.86666667,166.4333333,3.336,0.2999,-3.0361
-47.86666667,166.4666667,3.199,0.2999,-2.8991
-47.86666667,166.5,3.091,0.2999,-2.7911
-47.86666667,166.5333333,3.005,0.2999,-2.7051
-47.86666667,166.5666667,2.928,0.2999,-2.6281
-47.86666667,166.6,2.86,0.2999,-2.5601
-47.86666667,166.6333333,2.801,0.2999,-2.5011
-47.86666667,166.6666667,2.753,0.2999,-2.4531
-47.86666667,166.7,2.718,0.2999,-2.4181
-47.86666667,166.7333333,2.691,0.2999,-2.3911
-47.86666667,166.7666667,2.673,0.2999,-2.3731
-47.86666667,166.8,2.659,0.2999,-2.3591
-47.86666667,166.8333333,2.647,0.2999,-2.3471
-47.86666667,166.8666667,2.633,0.2999,-2.3331
-47.86666667,166.9,2.619,0.2999,-2.3191
-47.86666667,166.9333333,2.604,0.2999,-2.3041
-47.86666667,166.9666667,2.588,0.2999,-2.2881
-47.86666667,167,2.571,0.2999,-2.2711
-47.86666667,167.0333333,2.556,0.2999,-2.2561
-47.86666667,167.0666667,2.545,0.2999,-2.2451
-47.86666667,167.1,2.536,0.2999,-2.2361
-47.86666667,167.1333333,2.529,0.2999,-2.2291
-47.86666667,167.1666667,2.525,0.2999,-2.2251
-47.86666667,167.2,2.521,0.2999,-2.2211
-47.86666667,167.2333333,2.514,0.2999,-2.2141
-47.86666667,167.2666667,2.502,0.2999,-2.2021
-47.86666667,167.3,2.483,0.2999,-2.1831
-47.86666667,167.3333333,2.47,0.2999,-2.1701
-47.86666667,167.3666667,2.454,0.2999,-2.1541
-47.86666667,167.4,2.445,0.2999,-2.1451
-47.86666667,167.4333333,2.436,0.2999,-2.1361
-47.86666667,167.4666667,2.435,0.2999,-2.1351
-47.86666667,167.5,2.438,0.2999,-2.1381
-47.86666667,167.5333333,2.447,0.2999,-2.1471
-47.86666667,167.5666667,2.461,0.2999,-2.1611
-47.86666667,167.6,2.483,0.2999,-2.1831
-47.86666667,167.6333333,2.509,0.2999,-2.2091
-47.86666667,167.6666667,2.542,0.2999,-2.2421
-47.86666667,167.7,2.583,0.2999,-2.2831
-47.86666667,167.7333333,2.625,0.2999,-2.3251
-47.86666667,167.7666667,2.669,0.2999,-2.3691
-47.86666667,167.8,2.716,0.2999,-2.4161
-47.86666667,167.8333333,2.761,0.2999,-2.4611
-47.86666667,167.8666667,2.807,0.2999,-2.5071
-47.86666667,167.9,2.852,0.2999,-2.5521
-47.86666667,167.9333333,2.895,0.2999,-2.5951
-47.86666667,167.9666667,2.937,0.2999,-2.6371
-47.86666667,168,2.978,0.2999,-2.6781
-47.86666667,168.0333333,3.018,0.2999,-2.7181
-47.86666667,168.0666667,3.059,0.2999,-2.7591
-47.86666667,168.1,3.098,0.2999,-2.7981
-47.86666667,168.1333333,3.138,0.2999,-2.8381
-47.86666667,168.1666667,3.178,0.2999,-2.8781
-47.86666667,168.2,3.217,0.2999,-2.9171
-47.86666667,168.2333333,3.254,0.2999,-2.9541
-47.86666667,168.2666667,3.286,0.2999,-2.9861
-47.86666667,168.3,3.313,0.2999,-3.0131
-47.86666667,168.3333333,3.332,0.2999,-3.0321
-47.86666667,168.3666667,3.347,0.2999,-3.0471
-47.86666667,168.4,3.36,0.2999,-3.0601
-47.86666667,168.4333333,3.378,0.2999,-3.0781
-47.86666667,168.4666667,3.4,0.2999,-3.1001
-47.86666667,168.5,3.429,0.2999,-3.1291
-47.86666667,168.5333333,3.463,0.2999,-3.1631
-47.86666667,168.5666667,3.502,0.2999,-3.2021
-47.86666667,168.6,3.545,0.2999,-3.2451
-47.86666667,168.6333333,3.589,0.2999,-3.2891
-47.86666667,168.6666667,3.641,0.2999,-3.3411
-47.86666667,168.7,3.698,0.2999,-3.3981
-47.86666667,168.7333333,3.763,0.2999,-3.4631
-47.86666667,168.7666667,3.834,0.2999,-3.5341
-47.86666667,168.8,3.908,0.2999,-3.6081
-47.86666667,168.8333333,3.976,0.2999,-3.6761
-47.86666667,168.8666667,4.038,0.2999,-3.7381
-47.86666667,168.9,4.096,0.2999,-3.7961
-47.86666667,168.9333333,4.144,0.2999,-3.8441
-47.86666667,168.9666667,4.183,0.2999,-3.8831
-47.86666667,169,4.217,0.2999,-3.9171
-47.86666667,169.0333333,4.243,0.2999,-3.9431
-47.86666667,169.0666667,4.264,0.2999,-3.9641
-47.86666667,169.1,4.281,0.2999,-3.9811
-47.86666667,169.1333333,4.292,0.2999,-3.9921
-47.86666667,169.1666667,4.298,0.2999,-3.9981
-47.86666667,169.2,4.298,0.2999,-3.9981
-47.86666667,169.2333333,4.292,0.2999,-3.9921
-47.86666667,169.2666667,4.281,0.2999,-3.9811
-47.86666667,169.3,4.266,0.2999,-3.9661
-47.86666667,169.3333333,4.248,0.2999,-3.9481
-47.86666667,169.3666667,4.228,0.2999,-3.9281
-47.86666667,169.4,4.209,0.2999,-3.9091
-47.86666667,169.4333333,4.19,0.2999,-3.8901
-47.86666667,169.4666667,4.172,0.2999,-3.8721
-47.86666667,169.5,4.154,0.2999,-3.8541
-47.86666667,169.5333333,4.139,0.2999,-3.8391
-47.86666667,169.5666667,4.128,0.2999,-3.8281
-47.86666667,169.6,4.12,0.2999,-3.8201
-47.86666667,169.6333333,4.117,0.2999,-3.8171
-47.86666667,169.6666667,4.12,0.2999,-3.8201
-47.86666667,169.7,4.128,0.2999,-3.8281
-47.86666667,169.7333333,4.142,0.2999,-3.8421
-47.86666667,169.7666667,4.16,0.2999,-3.8601
-47.86666667,169.8,4.182,0.2999,-3.8821
-47.86666667,169.8333333,4.208,0.2999,-3.9081
-47.86666667,169.8666667,4.238,0.2999,-3.9381
-47.86666667,169.9,4.27,0.2999,-3.9701
-47.86666667,169.9333333,4.305,0.2999,-4.0051
-47.86666667,169.9666667,4.342,0.2999,-4.0421
-47.86666667,170,4.38,0.2999,-4.0801
-47.86666667,170.0333333,4.419,0.2999,-4.1191
-47.86666667,170.0666667,4.457,0.2999,-4.1571
-47.86666667,170.1,4.499,0.2999,-4.1991
-47.86666667,170.1333333,4.541,0.2999,-4.2411
-47.83333333,166.3,4.201,0.2999,-3.9011
-47.83333333,166.3333333,3.935,0.2999,-3.6351
-47.83333333,166.3666667,3.692,0.2999,-3.3921
-47.83333333,166.4,3.48,0.2999,-3.1801
-47.83333333,166.4333333,3.298,0.2999,-2.9981
-47.83333333,166.4666667,3.148,0.2999,-2.8481
-47.83333333,166.5,3.027,0.2999,-2.7271
-47.83333333,166.5333333,2.936,0.2999,-2.6361
-47.83333333,166.5666667,2.859,0.2999,-2.5591
-47.83333333,166.6,2.794,0.2999,-2.4941
-47.83333333,166.6333333,2.738,0.2999,-2.4381
-47.83333333,166.6666667,2.689,0.2999,-2.3891
-47.83333333,166.7,2.651,0.2999,-2.3511
-47.83333333,166.7333333,2.623,0.2999,-2.3231
-47.83333333,166.7666667,2.602,0.2999,-2.3021
-47.83333333,166.8,2.586,0.2999,-2.2861
-47.83333333,166.8333333,2.576,0.2999,-2.2761
-47.83333333,166.8666667,2.568,0.2999,-2.2681
-47.83333333,166.9,2.559,0.2999,-2.2591
-47.83333333,166.9333333,2.551,0.2999,-2.2511
-47.83333333,166.9666667,2.541,0.2999,-2.2411
-47.83333333,167,2.531,0.2999,-2.2311
-47.83333333,167.0333333,2.521,0.2999,-2.2211
-47.83333333,167.0666667,2.511,0.2999,-2.2111
-47.83333333,167.1,2.501,0.2999,-2.2011
-47.83333333,167.1333333,2.493,0.2999,-2.1931
-47.83333333,167.1666667,2.484,0.2999,-2.1841
-47.83333333,167.2,2.472,0.2999,-2.1721
-47.83333333,167.2333333,2.457,0.2999,-2.1571
-47.83333333,167.2666667,2.436,0.2999,-2.1361
-47.83333333,167.3,2.411,0.2999,-2.1111
-47.83333333,167.3333333,2.383,0.2999,-2.0831
-47.83333333,167.3666667,2.355,0.2999,-2.0551
-47.83333333,167.4,2.332,0.2999,-2.0321
-47.83333333,167.4333333,2.316,0.2999,-2.0161
-47.83333333,167.4666667,2.308,0.2999,-2.0081
-47.83333333,167.5,2.307,0.2999,-2.0071
-47.83333333,167.5333333,2.316,0.2999,-2.0161
-47.83333333,167.5666667,2.334,0.2999,-2.0341
-47.83333333,167.6,2.357,0.2999,-2.0571
-47.83333333,167.6333333,2.387,0.2999,-2.0871
-47.83333333,167.6666667,2.422,0.2999,-2.1221
-47.83333333,167.7,2.46,0.2999,-2.1601
-47.83333333,167.7333333,2.5,0.2999,-2.2001
-47.83333333,167.7666667,2.541,0.2999,-2.2411
-47.83333333,167.8,2.581,0.2999,-2.2811
-47.83333333,167.8333333,2.624,0.2999,-2.3241
-47.83333333,167.8666667,2.666,0.2999,-2.3661
-47.83333333,167.9,2.709,0.2999,-2.4091
-47.83333333,167.9333333,2.752,0.2999,-2.4521
-47.83333333,167.9666667,2.794,0.2999,-2.4941
-47.83333333,168,2.836,0.2999,-2.5361
-47.83333333,168.0333333,2.878,0.2999,-2.5781
-47.83333333,168.0666667,2.918,0.2999,-2.6181
-47.83333333,168.1,2.959,0.2999,-2.6591
-47.83333333,168.1333333,3,0.2999,-2.7001
-47.83333333,168.1666667,3.04,0.2999,-2.7401
-47.83333333,168.2,3.079,0.2999,-2.7791
-47.83333333,168.2333333,3.117,0.2999,-2.8171
-47.83333333,168.2666667,3.15,0.2999,-2.8501
-47.83333333,168.3,3.178,0.2999,-2.8781
-47.83333333,168.3333333,3.197,0.2999,-2.8971
-47.83333333,168.3666667,3.212,0.2999,-2.9121
-47.83333333,168.4,3.225,0.2999,-2.9251
-47.83333333,168.4333333,3.241,0.2999,-2.9411
-47.83333333,168.4666667,3.261,0.2999,-2.9611
-47.83333333,168.5,3.287,0.2999,-2.9871
-47.83333333,168.5333333,3.319,0.2999,-3.0191
-47.83333333,168.5666667,3.354,0.2999,-3.0541
-47.83333333,168.6,3.391,0.2999,-3.0911
-47.83333333,168.6333333,3.431,0.2999,-3.1311
-47.83333333,168.6666667,3.476,0.2999,-3.1761
-47.83333333,168.7,3.53,0.2999,-3.2301
-47.83333333,168.7333333,3.593,0.2999,-3.2931
-47.83333333,168.7666667,3.665,0.2999,-3.3651
-47.83333333,168.8,3.741,0.2999,-3.4411
-47.83333333,168.8333333,3.817,0.2999,-3.5171
-47.83333333,168.8666667,3.889,0.2999,-3.5891
-47.83333333,168.9,3.953,0.2999,-3.6531
-47.83333333,168.9333333,4.009,0.2999,-3.7091
-47.83333333,168.9666667,4.056,0.2999,-3.7561
-47.83333333,169,4.094,0.2999,-3.7941
-47.83333333,169.0333333,4.124,0.2999,-3.8241
-47.83333333,169.0666667,4.148,0.2999,-3.8481
-47.83333333,169.1,4.166,0.2999,-3.8661
-47.83333333,169.1333333,4.18,0.2999,-3.8801
-47.83333333,169.1666667,4.188,0.2999,-3.8881
-47.83333333,169.2,4.188,0.2999,-3.8881
-47.83333333,169.2333333,4.183,0.2999,-3.8831
-47.83333333,169.2666667,4.173,0.2999,-3.8731
-47.83333333,169.3,4.158,0.2999,-3.8581
-47.83333333,169.3333333,4.139,0.2999,-3.8391
-47.83333333,169.3666667,4.118,0.2999,-3.8181
-47.83333333,169.4,4.096,0.2999,-3.7961
-47.83333333,169.4333333,4.074,0.2999,-3.7741
-47.83333333,169.4666667,4.054,0.2999,-3.7541
-47.83333333,169.5,4.036,0.2999,-3.7361
-47.83333333,169.5333333,4.022,0.2999,-3.7221
-47.83333333,169.5666667,4.012,0.2999,-3.7121
-47.83333333,169.6,4.005,0.2999,-3.7051
-47.83333333,169.6333333,4.003,0.2999,-3.7031
-47.83333333,169.6666667,4.007,0.2999,-3.7071
-47.83333333,169.7,4.015,0.2999,-3.7151
-47.83333333,169.7333333,4.027,0.2999,-3.7271
-47.83333333,169.7666667,4.044,0.2999,-3.7441
-47.83333333,169.8,4.066,0.2999,-3.7661
-47.83333333,169.8333333,4.09,0.2999,-3.7901
-47.83333333,169.8666667,4.119,0.2999,-3.8191
-47.83333333,169.9,4.151,0.2999,-3.8511
-47.83333333,169.9333333,4.185,0.2999,-3.8851
-47.83333333,169.9666667,4.22,0.2999,-3.9201
-47.83333333,170,4.257,0.2999,-3.9571
-47.83333333,170.0333333,4.294,0.2999,-3.9941
-47.83333333,170.0666667,4.332,0.2999,-4.0321
-47.83333333,170.1,4.373,0.2999,-4.0731
-47.83333333,170.1333333,4.415,0.2999,-4.1151
-47.8,166.3,4.289,0.2999,-3.9891
-47.8,166.3333333,4.011,0.2999,-3.7111
-47.8,166.3666667,3.748,0.2999,-3.4481
-47.8,166.4,3.506,0.2999,-3.2061
-47.8,166.4333333,3.301,0.2999,-3.0011
-47.8,166.4666667,3.131,0.2999,-2.8311
-47.8,166.5,2.997,0.2999,-2.6971
-47.8,166.5333333,2.897,0.2999,-2.5971
-47.8,166.5666667,2.821,0.2999,-2.5211
-47.8,166.6,2.756,0.2999,-2.4561
-47.8,166.6333333,2.7,0.2999,-2.4001
-47.8,166.6666667,2.652,0.2999,-2.3521
-47.8,166.7,2.608,0.2999,-2.3081
-47.8,166.7333333,2.575,0.2999,-2.2751
-47.8,166.7666667,2.543,0.2999,-2.2431
-47.8,166.8,2.522,0.2999,-2.2221
-47.8,166.8333333,2.502,0.2999,-2.2021
-47.8,166.8666667,2.489,0.2999,-2.1891
-47.8,166.9,2.478,0.2999,-2.1781
-47.8,166.9333333,2.468,0.2999,-2.1681
-47.8,166.9666667,2.46,0.2999,-2.1601
-47.8,167,2.451,0.2999,-2.1511
-47.8,167.0333333,2.442,0.2999,-2.1421
-47.8,167.0666667,2.431,0.2999,-2.1311
-47.8,167.1,2.42,0.2999,-2.1201
-47.8,167.1333333,2.409,0.2999,-2.1091
-47.8,167.1666667,2.397,0.2999,-2.0971
-47.8,167.2,2.384,0.2999,-2.0841
-47.8,167.2333333,2.365,0.2999,-2.0651
-47.8,167.2666667,2.343,0.2999,-2.0431
-47.8,167.3,2.313,0.2999,-2.0131
-47.8,167.3333333,2.281,0.2999,-1.9811
-47.8,167.3666667,2.251,0.2999,-1.9511
-47.8,167.4,2.224,0.2999,-1.9241
-47.8,167.4333333,2.203,0.2999,-1.9031
-47.8,167.4666667,2.192,0.2999,-1.8921
-47.8,167.5,2.186,0.2999,-1.8861
-47.8,167.5333333,2.192,0.2999,-1.8921
-47.8,167.5666667,2.207,0.2999,-1.9071
-47.8,167.6,2.231,0.2999,-1.9311
-47.8,167.6333333,2.26,0.2999,-1.9601
-47.8,167.6666667,2.292,0.2999,-1.9921
-47.8,167.7,2.328,0.2999,-2.0281
-47.8,167.7333333,2.364,0.2999,-2.0641
-47.8,167.7666667,2.4,0.2999,-2.1001
-47.8,167.8,2.437,0.2999,-2.1371
-47.8,167.8333333,2.475,0.2999,-2.1751
-47.8,167.8666667,2.515,0.2999,-2.2151
-47.8,167.9,2.556,0.2999,-2.2561
-47.8,167.9333333,2.599,0.2999,-2.2991
-47.8,167.9666667,2.641,0.2999,-2.3411
-47.8,168,2.684,0.2999,-2.3841
-47.8,168.0333333,2.725,0.2999,-2.4251
-47.8,168.0666667,2.767,0.2999,-2.4671
-47.8,168.1,2.807,0.2999,-2.5071
-47.8,168.1333333,2.849,0.2999,-2.5491
-47.8,168.1666667,2.889,0.2999,-2.5891
-47.8,168.2,2.928,0.2999,-2.6281
-47.8,168.2333333,2.966,0.2999,-2.6661
-47.8,168.2666667,3,0.2999,-2.7001
-47.8,168.3,3.028,0.2999,-2.7281
-47.8,168.3333333,3.05,0.2999,-2.7501
-47.8,168.3666667,3.066,0.2999,-2.7661
-47.8,168.4,3.081,0.2999,-2.7811
-47.8,168.4333333,3.098,0.2999,-2.7981
-47.8,168.4666667,3.118,0.2999,-2.8181
-47.8,168.5,3.143,0.2999,-2.8431
-47.8,168.5333333,3.174,0.2999,-2.8741
-47.8,168.5666667,3.207,0.2999,-2.9071
-47.8,168.6,3.243,0.2999,-2.9431
-47.8,168.6333333,3.281,0.2999,-2.9811
-47.8,168.6666667,3.322,0.2999,-3.0221
-47.8,168.7,3.372,0.2999,-3.0721
-47.8,168.7333333,3.433,0.2999,-3.1331
-47.8,168.7666667,3.502,0.2999,-3.2021
-47.8,168.8,3.577,0.2999,-3.2771
-47.8,168.8333333,3.657,0.2999,-3.3571
-47.8,168.8666667,3.735,0.2999,-3.4351
-47.8,168.9,3.804,0.2999,-3.5041
-47.8,168.9333333,3.866,0.2999,-3.5661
-47.8,168.9666667,3.921,0.2999,-3.6211
-47.8,169,3.965,0.2999,-3.6651
-47.8,169.0333333,4,0.2999,-3.7001
-47.8,169.0666667,4.026,0.2999,-3.7261
-47.8,169.1,4.048,0.2999,-3.7481
-47.8,169.1333333,4.063,0.2999,-3.7631
-47.8,169.1666667,4.072,0.2999,-3.7721
-47.8,169.2,4.073,0.2999,-3.7731
-47.8,169.2333333,4.068,0.2999,-3.7681
-47.8,169.2666667,4.058,0.2999,-3.7581
-47.8,169.3,4.042,0.2999,-3.7421
-47.8,169.3333333,4.022,0.2999,-3.7221
-47.8,169.3666667,3.999,0.2999,-3.6991
-47.8,169.4,3.975,0.2999,-3.6751
-47.8,169.4333333,3.951,0.2999,-3.6511
-47.8,169.4666667,3.929,0.2999,-3.6291
-47.8,169.5,3.91,0.2999,-3.6101
-47.8,169.5333333,3.897,0.2999,-3.5971
-47.8,169.5666667,3.888,0.2999,-3.5881
-47.8,169.6,3.883,0.2999,-3.5831
-47.8,169.6333333,3.882,0.2999,-3.5821
-47.8,169.6666667,3.886,0.2999,-3.5861
-47.8,169.7,3.894,0.2999,-3.5941
-47.8,169.7333333,3.906,0.2999,-3.6061
-47.8,169.7666667,3.922,0.2999,-3.6221
-47.8,169.8,3.943,0.2999,-3.6431
-47.8,169.8333333,3.967,0.2999,-3.6671
-47.8,169.8666667,3.995,0.2999,-3.6951
-47.8,169.9,4.026,0.2999,-3.7261
-47.8,169.9333333,4.059,0.2999,-3.7591
-47.8,169.9666667,4.094,0.2999,-3.7941
-47.8,170,4.128,0.2999,-3.8281
-47.8,170.0333333,4.165,0.2999,-3.8651
-47.8,170.0666667,4.204,0.2999,-3.9041
-47.8,170.1,4.243,0.2999,-3.9431
-47.8,170.1333333,4.285,0.2999,-3.9851
-47.76666667,166.3,4.377,0.2999,-4.0771
-47.76666667,166.3333333,4.094,0.2999,-3.7941
-47.76666667,166.3666667,3.815,0.2999,-3.5151
-47.76666667,166.4,3.563,0.2999,-3.2631
-47.76666667,166.4333333,3.339,0.2999,-3.0391
-47.76666667,166.4666667,3.144,0.2999,-2.8441
-47.76666667,166.5,2.995,0.2999,-2.6951
-47.76666667,166.5333333,2.892,0.2999,-2.5921
-47.76666667,166.5666667,2.807,0.2999,-2.5071
-47.76666667,166.6,2.743,0.2999,-2.4431
-47.76666667,166.6333333,2.689,0.2999,-2.3891
-47.76666667,166.6666667,2.635,0.2999,-2.3351
-47.76666667,166.7,2.585,0.2999,-2.2851
