Lat,Long,Geoid2016,DUN58,DUN58_NZVD2016
-44.86666667,171.4666667,-7.378,0.3166,7.6946
-44.86666667,171.5,-7.331,0.3169,7.6479
-44.86666667,171.5333333,-7.29,0.3172,7.6072
-44.86666667,171.5666667,-7.248,0.3174,7.5654
-44.86666667,171.6,-7.207,0.3177,7.5247
-44.86666667,171.6333333,-7.168,0.3179,7.4859
-44.86666667,171.6666667,-7.126,0.3181,7.4441
-44.86666667,171.7,-7.086,0.3183,7.4043
-44.86666667,171.7333333,-7.046,0.3185,7.3645
-44.86666667,171.7666667,-7.006,0.3187,7.3247
-44.86666667,171.8,-6.969,0.3188,7.2878
-44.86666667,171.8333333,-6.929,0.319,7.248
-44.86666667,171.8666667,-6.888,0.3191,7.2071
-44.86666667,171.9,-6.852,0.3193,7.1713
-44.86666667,171.9333333,-6.811,0.3194,7.1304
-44.86666667,171.9666667,-6.765,0.3195,7.0845
-44.86666667,172,-6.723,0.3196,7.0426
-44.86666667,172.0333333,-6.675,0.3197,6.9947
-44.86666667,172.0666667,-6.618,0.3198,6.9378
-44.86666667,172.1,-6.557,0.3198,6.8768
-44.86666667,172.1333333,-6.493,0.3199,6.8129
-44.86666667,172.1666667,-6.417,0.32,6.737
-44.86666667,172.2,-6.341,0.32,6.661
-44.86666667,172.2333333,-6.273,0.3201,6.5931
-44.86666667,172.2666667,-6.205,0.3201,6.5251
-44.86666667,172.3,-6.141,0.3202,6.4612
-44.86666667,172.3333333,-6.082,0.3202,6.4022
-44.86666667,172.3666667,-6.027,0.3202,6.3472
-44.86666667,172.4,-5.977,0.3203,6.2973
-44.86666667,172.4333333,-5.929,0.3203,6.2493
-44.86666667,172.4666667,-5.885,0.3203,6.2053
-44.86666667,172.5,-5.849,0.3203,6.1693
-44.86666667,172.5333333,-5.818,0.3203,6.1383
-44.83333333,167.2333333,-1.32,0.308,1.628
-44.83333333,167.2666667,-1.792,0.308,2.1
-44.83333333,167.3,-2.268,0.308,2.576
-44.83333333,167.3333333,-2.745,0.308,3.053
-44.83333333,167.3666667,-3.239,0.308,3.547
-44.83333333,167.4,-3.702,0.308,4.01
-44.83333333,167.4333333,-4.041,0.308,4.349
-44.83333333,167.4666667,-4.443,0.308,4.751
-44.83333333,167.5,-4.694,0.308,5.002
-44.83333333,167.5333333,-5.02,0.308,5.328
-44.83333333,167.5666667,-5.373,0.308,5.681
-44.83333333,167.6,-5.651,0.308,5.959
-44.83333333,167.6333333,-5.93,0.308,6.238
-44.83333333,167.6666667,-6.303,0.308,6.611
-44.83333333,167.7,-6.534,0.308,6.842
-44.83333333,167.7333333,-6.822,0.308,7.13
-44.83333333,167.7666667,-7.104,0.308,7.412
-44.83333333,167.8,-7.082,0.308,7.39
-44.83333333,167.8333333,-7.385,0.3081,7.6931
-44.83333333,167.8666667,-7.469,0.3081,7.7771
-44.83333333,167.9,-7.77,0.3081,8.0781
-44.83333333,167.9333333,-7.923,0.3082,8.2312
-44.83333333,167.9666667,-8.03,0.3082,8.3382
-44.83333333,168,-8.406,0.3082,8.7142
-44.83333333,168.0333333,-8.435,0.3083,8.7433
-44.83333333,168.0666667,-8.419,0.3083,8.7273
-44.83333333,168.1,-8.481,0.3084,8.7894
-44.83333333,168.1333333,-8.477,0.3085,8.7855
-44.83333333,168.1666667,-8.622,0.3086,8.9306
-44.83333333,168.2,-8.624,0.3087,8.9327
-44.83333333,168.2333333,-8.677,0.3088,8.9858
-44.83333333,168.2666667,-8.841,0.3089,9.1499
-44.83333333,168.3,-8.907,0.309,9.216
-44.83333333,168.3333333,-8.558,0.3092,8.8672
-44.83333333,168.3666667,-8.441,0.3094,8.7504
-44.83333333,168.4,-8.506,0.3095,8.8155
-44.83333333,168.4333333,-8.723,0.3097,9.0327
-44.83333333,168.4666667,-8.963,0.31,9.273
-44.83333333,168.5,-9.082,0.3102,9.3922
-44.83333333,168.5333333,-9.229,0.3104,9.5394
-44.83333333,168.5666667,-9.054,0.3106,9.3646
-44.83333333,168.6,-9.045,0.3108,9.3558
-44.83333333,168.6333333,-8.971,0.3111,9.2821
-44.83333333,168.6666667,-8.863,0.3114,9.1744
-44.83333333,168.7,-8.816,0.3119,9.1279
-44.83333333,168.7333333,-8.886,0.3127,9.1987
-44.83333333,168.7666667,-9.022,0.314,9.336
-44.83333333,168.8,-8.983,0.3156,9.2986
-44.83333333,168.8333333,-8.874,0.3177,9.1917
-44.83333333,168.8666667,-8.892,0.32,9.212
-44.83333333,168.9,-8.737,0.3223,9.0593
-44.83333333,168.9333333,-8.756,0.3245,9.0805
-44.83333333,168.9666667,-8.603,0.3267,8.9297
-44.83333333,169,-8.454,0.3287,8.7827
-44.83333333,169.0333333,-8.371,0.3307,8.7017
-44.83333333,169.0666667,-8.409,0.3326,8.7416
-44.83333333,169.1,-8.609,0.3346,8.9436
-44.83333333,169.1333333,-8.738,0.3366,9.0746
-44.83333333,169.1666667,-8.804,0.339,9.143
-44.83333333,169.2,-8.808,0.3422,9.1502
-44.83333333,169.2333333,-8.683,0.3464,9.0294
-44.83333333,169.2666667,-8.477,0.3515,8.8285
-44.83333333,169.3,-8.222,0.3567,8.5787
-44.83333333,169.3333333,-8.048,0.3613,8.4093
-44.83333333,169.3666667,-8.022,0.3647,8.3867
-44.83333333,169.4,-8.078,0.3694,8.4474
-44.83333333,169.4333333,-8.178,0.3617,8.5397
-44.83333333,169.4666667,-8.311,0.3579,8.6689
-44.83333333,169.5,-8.482,0.3552,8.8372
-44.83333333,169.5333333,-8.712,0.3529,9.0649
-44.83333333,169.5666667,-8.9,0.3509,9.2509
-44.83333333,169.6,-9.136,0.3488,9.4848
-44.83333333,169.6333333,-9.376,0.3466,9.7226
-44.83333333,169.6666667,-9.513,0.3441,9.8571
-44.83333333,169.7,-9.555,0.3414,9.8964
-44.83333333,169.7333333,-9.538,0.3384,9.8764
-44.83333333,169.7666667,-9.479,0.3353,9.8143
-44.83333333,169.8,-9.515,0.332,9.847
-44.83333333,169.8333333,-9.519,0.3287,9.8477
-44.83333333,169.8666667,-9.576,0.3258,9.9018
-44.83333333,169.9,-9.658,0.3232,9.9812
-44.83333333,169.9333333,-9.781,0.3212,10.1022
-44.83333333,169.9666667,-10.009,0.3194,10.3284
-44.83333333,170,-10.333,0.3179,10.6509
-44.83333333,170.0333333,-10.457,0.3164,10.7734
-44.83333333,170.0666667,-10.552,0.315,10.867
-44.83333333,170.1,-10.597,0.3137,10.9107
-44.83333333,170.1333333,-10.696,0.3124,11.0084
-44.83333333,170.1666667,-10.676,0.3112,10.9872
-44.83333333,170.2,-10.637,0.3102,10.9472
-44.83333333,170.2333333,-10.597,0.3093,10.9063
-44.83333333,170.2666667,-10.582,0.3085,10.8905
-44.83333333,170.3,-10.644,0.3079,10.9519
-44.83333333,170.3333333,-10.635,0.3074,10.9424
-44.83333333,170.3666667,-10.458,0.307,10.765
-44.83333333,170.4,-10.335,0.3067,10.6417
-44.83333333,170.4333333,-10.08,0.3065,10.3865
-44.83333333,170.4666667,-9.86,0.3064,10.1664
-44.83333333,170.5,-9.673,0.3062,9.9792
-44.83333333,170.5333333,-9.53,0.3061,9.8361
-44.83333333,170.5666667,-9.423,0.306,9.729
-44.83333333,170.6,-9.346,0.306,9.652
-44.83333333,170.6333333,-9.277,0.3059,9.5829
-44.83333333,170.6666667,-9.224,0.3059,9.5299
-44.83333333,170.7,-9.177,0.3059,9.4829
-44.83333333,170.7333333,-9.142,0.306,9.448
-44.83333333,170.7666667,-9.055,0.3062,9.3612
-44.83333333,170.8,-8.955,0.3064,9.2614
-44.83333333,170.8333333,-8.85,0.3068,9.1568
-44.83333333,170.8666667,-8.755,0.3072,9.0622
-44.83333333,170.9,-8.674,0.3077,8.9817
-44.83333333,170.9333333,-8.581,0.3083,8.8893
-44.83333333,170.9666667,-8.487,0.3089,8.7959
-44.83333333,171,-8.393,0.3096,8.7026
-44.83333333,171.0333333,-8.283,0.3104,8.5934
-44.83333333,171.0666667,-8.174,0.3113,8.4853
-44.83333333,171.1,-8.078,0.312,8.39
-44.83333333,171.1333333,-7.999,0.3126,8.3116
-44.83333333,171.1666667,-7.935,0.3131,8.2481
-44.83333333,171.2,-7.883,0.3135,8.1965
-44.83333333,171.2333333,-7.838,0.3139,8.1519
-44.83333333,171.2666667,-7.794,0.3143,8.1083
-44.83333333,171.3,-7.75,0.3147,8.0647
-44.83333333,171.3333333,-7.704,0.315,8.019
-44.83333333,171.3666667,-7.657,0.3154,7.9724
-44.83333333,171.4,-7.607,0.3157,7.9227
-44.83333333,171.4333333,-7.557,0.3161,7.8731
-44.83333333,171.4666667,-7.51,0.3164,7.8264
-44.83333333,171.5,-7.464,0.3167,7.7807
-44.83333333,171.5333333,-7.424,0.3169,7.7409
-44.83333333,171.5666667,-7.386,0.3172,7.7032
-44.83333333,171.6,-7.348,0.3174,7.6654
-44.83333333,171.6333333,-7.312,0.3177,7.6297
-44.83333333,171.6666667,-7.277,0.3179,7.5949
-44.83333333,171.7,-7.241,0.3181,7.5591
-44.83333333,171.7333333,-7.204,0.3183,7.5223
-44.83333333,171.7666667,-7.167,0.3184,7.4854
-44.83333333,171.8,-7.129,0.3186,7.4476
-44.83333333,171.8333333,-7.091,0.3188,7.4098
-44.83333333,171.8666667,-7.054,0.3189,7.3729
-44.83333333,171.9,-7.016,0.319,7.335
-44.83333333,171.9333333,-6.98,0.3192,7.2992
-44.83333333,171.9666667,-6.947,0.3193,7.2663
-44.83333333,172,-6.914,0.3194,7.2334
-44.83333333,172.0333333,-6.881,0.3195,7.2005
-44.83333333,172.0666667,-6.845,0.3196,7.1646
-44.83333333,172.1,-6.801,0.3196,7.1206
-44.83333333,172.1333333,-6.75,0.3197,7.0697
-44.83333333,172.1666667,-6.692,0.3198,7.0118
-44.83333333,172.2,-6.629,0.3198,6.9488
-44.83333333,172.2333333,-6.563,0.3199,6.8829
-44.83333333,172.2666667,-6.499,0.3199,6.8189
-44.83333333,172.3,-6.435,0.32,6.755
-44.83333333,172.3333333,-6.374,0.32,6.694
-44.83333333,172.3666667,-6.315,0.3201,6.6351
-44.83333333,172.4,-6.26,0.3201,6.5801
-44.83333333,172.4333333,-6.209,0.3201,6.5291
-44.83333333,172.4666667,-6.16,0.3201,6.4801
-44.83333333,172.5,-6.118,0.3201,6.4381
-44.83333333,172.5333333,-6.081,0.3201,6.4011
-44.8,167.2333333,-0.656,0.3078,0.9638
-44.8,167.2666667,-1.103,0.3078,1.4108
-44.8,167.3,-1.558,0.3078,1.8658
-44.8,167.3333333,-2.03,0.3078,2.3378
-44.8,167.3666667,-2.509,0.3078,2.8168
-44.8,167.4,-2.967,0.3078,3.2748
-44.8,167.4333333,-3.442,0.3078,3.7498
-44.8,167.4666667,-3.892,0.3078,4.1998
-44.8,167.5,-4.251,0.3078,4.5588
-44.8,167.5333333,-4.547,0.3078,4.8548
-44.8,167.5666667,-4.965,0.3078,5.2728
-44.8,167.6,-5.338,0.3078,5.6458
-44.8,167.6333333,-5.591,0.3078,5.8988
-44.8,167.6666667,-5.95,0.3078,6.2578
-44.8,167.7,-6.375,0.3078,6.6828
-44.8,167.7333333,-6.545,0.3078,6.8528
-44.8,167.7666667,-6.755,0.3078,7.0628
-44.8,167.8,-7.05,0.3078,7.3578
-44.8,167.8333333,-7.259,0.3078,7.5668
-44.8,167.8666667,-7.353,0.3079,7.6609
-44.8,167.9,-7.647,0.3079,7.9549
-44.8,167.9333333,-7.968,0.3079,8.2759
-44.8,167.9666667,-8.066,0.3079,8.3739
-44.8,168,-8.317,0.308,8.625
-44.8,168.0333333,-8.347,0.308,8.655
-44.8,168.0666667,-8.508,0.3081,8.8161
-44.8,168.1,-8.36,0.3081,8.6681
-44.8,168.1333333,-8.385,0.3082,8.6932
-44.8,168.1666667,-8.632,0.3083,8.9403
-44.8,168.2,-8.677,0.3084,8.9854
-44.8,168.2333333,-8.826,0.3085,9.1345
-44.8,168.2666667,-8.901,0.3086,9.2096
-44.8,168.3,-8.757,0.3087,9.0657
-44.8,168.3333333,-8.515,0.3089,8.8239
-44.8,168.3666667,-8.467,0.309,8.776
-44.8,168.4,-8.529,0.3092,8.8382
-44.8,168.4333333,-8.738,0.3094,9.0474
-44.8,168.4666667,-9.023,0.3096,9.3326
-44.8,168.5,-9.259,0.3098,9.5688
-44.8,168.5333333,-9.337,0.3101,9.6471
-44.8,168.5666667,-9.246,0.3103,9.5563
-44.8,168.6,-9.281,0.3106,9.5916
-44.8,168.6333333,-9.147,0.311,9.458
-44.8,168.6666667,-8.991,0.3115,9.3025
-44.8,168.7,-8.948,0.3121,9.2601
-44.8,168.7333333,-8.918,0.313,9.231
-44.8,168.7666667,-9.018,0.3142,9.3322
-44.8,168.8,-9.066,0.3157,9.3817
-44.8,168.8333333,-9.089,0.3174,9.4064
-44.8,168.8666667,-8.845,0.3194,9.1644
-44.8,168.9,-8.78,0.3215,9.1015
-44.8,168.9333333,-8.822,0.3236,9.1456
-44.8,168.9666667,-8.635,0.3257,8.9607
-44.8,169,-8.471,0.3278,8.7988
-44.8,169.0333333,-8.361,0.3299,8.6909
-44.8,169.0666667,-8.291,0.3319,8.6229
-44.8,169.1,-8.362,0.3339,8.6959
-44.8,169.1333333,-8.55,0.3356,8.8856
-44.8,169.1666667,-8.576,0.3374,8.9134
-44.8,169.2,-8.544,0.3401,8.8841
-44.8,169.2333333,-8.454,0.3442,8.7982
-44.8,169.2666667,-8.376,0.3494,8.7254
-44.8,169.3,-8.192,0.3542,8.5462
-44.8,169.3333333,-8.077,0.3577,8.4347
-44.8,169.3666667,-8.094,0.3601,8.4541
-44.8,169.4,-8.173,0.3608,8.5338
-44.8,169.4333333,-8.239,0.3592,8.5982
-44.8,169.4666667,-8.349,0.3568,8.7058
-44.8,169.5,-8.465,0.3548,8.8198
-44.8,169.5333333,-8.612,0.353,8.965
-44.8,169.5666667,-8.797,0.3513,9.1483
-44.8,169.6,-9.011,0.3494,9.3604
-44.8,169.6333333,-9.233,0.3473,9.5803
-44.8,169.6666667,-9.446,0.3449,9.7909
-44.8,169.7,-9.548,0.3423,9.8903
-44.8,169.7333333,-9.623,0.3394,9.9624
-44.8,169.7666667,-9.658,0.3363,9.9943
-44.8,169.8,-9.813,0.3332,10.1462
-44.8,169.8333333,-9.779,0.3302,10.1092
-44.8,169.8666667,-9.774,0.3274,10.1014
-44.8,169.9,-9.83,0.3249,10.1549
-44.8,169.9333333,-9.944,0.3227,10.2667
-44.8,169.9666667,-10.192,0.3208,10.5128
-44.8,170,-10.496,0.3191,10.8151
-44.8,170.0333333,-10.522,0.3175,10.8395
-44.8,170.0666667,-10.558,0.316,10.874
-44.8,170.1,-10.555,0.3147,10.8697
-44.8,170.1333333,-10.667,0.3134,10.9804
-44.8,170.1666667,-10.633,0.3122,10.9452
-44.8,170.2,-10.657,0.3112,10.9682
-44.8,170.2333333,-10.615,0.3103,10.9253
-44.8,170.2666667,-10.688,0.3095,10.9975
-44.8,170.3,-10.758,0.3088,11.0668
-44.8,170.3333333,-10.78,0.3083,11.0883
-44.8,170.3666667,-10.41,0.3079,10.7179
-44.8,170.4,-10.21,0.3075,10.5175
-44.8,170.4333333,-9.998,0.3072,10.3052
-44.8,170.4666667,-9.799,0.307,10.106
-44.8,170.5,-9.645,0.3068,9.9518
-44.8,170.5333333,-9.554,0.3067,9.8607
-44.8,170.5666667,-9.486,0.3066,9.7926
-44.8,170.6,-9.443,0.3065,9.7495
-44.8,170.6333333,-9.406,0.3065,9.7125
-44.8,170.6666667,-9.414,0.3065,9.7205
-44.8,170.7,-9.385,0.3065,9.6915
-44.8,170.7333333,-9.321,0.3066,9.6276
-44.8,170.7666667,-9.23,0.3068,9.5368
-44.8,170.8,-9.13,0.307,9.437
-44.8,170.8333333,-9.017,0.3073,9.3243
-44.8,170.8666667,-8.923,0.3077,9.2307
-44.8,170.9,-8.824,0.3082,9.1322
-44.8,170.9333333,-8.725,0.3087,9.0337
-44.8,170.9666667,-8.621,0.3093,8.9303
-44.8,171,-8.511,0.3099,8.8209
-44.8,171.0333333,-8.397,0.3105,8.7075
-44.8,171.0666667,-8.28,0.3112,8.5912
-44.8,171.1,-8.183,0.3119,8.4949
-44.8,171.1333333,-8.1,0.3124,8.4124
-44.8,171.1666667,-8.037,0.3129,8.3499
-44.8,171.2,-7.99,0.3133,8.3033
-44.8,171.2333333,-7.946,0.3137,8.2597
-44.8,171.2666667,-7.908,0.3141,8.2221
-44.8,171.3,-7.867,0.3145,8.1815
-44.8,171.3333333,-7.824,0.3148,8.1388
-44.8,171.3666667,-7.78,0.3152,8.0952
-44.8,171.4,-7.73,0.3155,8.0455
-44.8,171.4333333,-7.681,0.3159,7.9969
-44.8,171.4666667,-7.634,0.3162,7.9502
-44.8,171.5,-7.588,0.3164,7.9044
-44.8,171.5333333,-7.547,0.3167,7.8637
-44.8,171.5666667,-7.511,0.317,7.828
-44.8,171.6,-7.478,0.3172,7.7952
-44.8,171.6333333,-7.445,0.3174,7.7624
-44.8,171.6666667,-7.417,0.3176,7.7346
-44.8,171.7,-7.387,0.3178,7.7048
-44.8,171.7333333,-7.355,0.318,7.673
-44.8,171.7666667,-7.32,0.3182,7.6382
-44.8,171.8,-7.285,0.3184,7.6034
-44.8,171.8333333,-7.249,0.3185,7.5675
-44.8,171.8666667,-7.214,0.3187,7.5327
-44.8,171.9,-7.182,0.3188,7.5008
-44.8,171.9333333,-7.149,0.3189,7.4679
-44.8,171.9666667,-7.118,0.3191,7.4371
-44.8,172,-7.093,0.3192,7.4122
-44.8,172.0333333,-7.069,0.3193,7.3883
-44.8,172.0666667,-7.042,0.3194,7.3614
-44.8,172.1,-7.011,0.3194,7.3304
-44.8,172.1333333,-6.975,0.3195,7.2945
-44.8,172.1666667,-6.932,0.3196,7.2516
-44.8,172.2,-6.886,0.3196,7.2056
-44.8,172.2333333,-6.829,0.3197,7.1487
-44.8,172.2666667,-6.773,0.3198,7.0928
-44.8,172.3,-6.718,0.3198,7.0378
-44.8,172.3333333,-6.661,0.3198,6.9808
-44.8,172.3666667,-6.605,0.3199,6.9249
-44.8,172.4,-6.55,0.3199,6.8699
-44.8,172.4333333,-6.497,0.3199,6.8169
-44.8,172.4666667,-6.448,0.3199,6.7679
-44.8,172.5,-6.4,0.3199,6.7199
-44.8,172.5333333,-6.36,0.3199,6.6799
-44.76666667,167.2333333,-0.083,0.3076,0.3906
-44.76666667,167.2666667,-0.481,0.3076,0.7886
-44.76666667,167.3,-0.896,0.3076,1.2036
-44.76666667,167.3333333,-1.338,0.3076,1.6456
-44.76666667,167.3666667,-1.799,0.3076,2.1066
-44.76666667,167.4,-2.249,0.3076,2.5566
-44.76666667,167.4333333,-2.725,0.3076,3.0326
-44.76666667,167.4666667,-3.169,0.3076,3.4766
-44.76666667,167.5,-3.594,0.3076,3.9016
-44.76666667,167.5333333,-4.09,0.3076,4.3976
-44.76666667,167.5666667,-4.577,0.3076,4.8846
-44.76666667,167.6,-4.856,0.3076,5.1636
-44.76666667,167.6333333,-5.196,0.3076,5.5036
-44.76666667,167.6666667,-5.612,0.3076,5.9196
-44.76666667,167.7,-6.061,0.3076,6.3686
-44.76666667,167.7333333,-6.305,0.3076,6.6126
-44.76666667,167.7666667,-6.459,0.3076,6.7666
-44.76666667,167.8,-6.833,0.3076,7.1406
-44.76666667,167.8333333,-6.995,0.3076,7.3026
-44.76666667,167.8666667,-7.172,0.3076,7.4796
-44.76666667,167.9,-7.399,0.3076,7.7066
-44.76666667,167.9333333,-7.664,0.3077,7.9717
-44.76666667,167.9666667,-7.961,0.3077,8.2687
-44.76666667,168,-8.128,0.3077,8.4357
-44.76666667,168.0333333,-8.437,0.3078,8.7448
-44.76666667,168.0666667,-8.38,0.3078,8.6878
-44.76666667,168.1,-8.461,0.3079,8.7689
-44.76666667,168.1333333,-8.319,0.3079,8.6269
-44.76666667,168.1666667,-8.517,0.308,8.825
-44.76666667,168.2,-8.702,0.3081,9.0101
-44.76666667,168.2333333,-8.896,0.3082,9.2042
-44.76666667,168.2666667,-8.853,0.3083,9.1613
-44.76666667,168.3,-8.678,0.3084,8.9864
-44.76666667,168.3333333,-8.507,0.3085,8.8155
-44.76666667,168.3666667,-8.615,0.3087,8.9237
-44.76666667,168.4,-8.573,0.3088,8.8818
-44.76666667,168.4333333,-8.72,0.309,9.029
-44.76666667,168.4666667,-9.041,0.3092,9.3502
-44.76666667,168.5,-9.306,0.3095,9.6155
-44.76666667,168.5333333,-9.46,0.3097,9.7697
-44.76666667,168.5666667,-9.447,0.31,9.757
-44.76666667,168.6,-9.5,0.3104,9.8104
-44.76666667,168.6333333,-9.375,0.3108,9.6858
-44.76666667,168.6666667,-9.186,0.3113,9.4973
-44.76666667,168.7,-9.063,0.312,9.375
-44.76666667,168.7333333,-8.975,0.3129,9.2879
-44.76666667,168.7666667,-9.105,0.314,9.419
-44.76666667,168.8,-9.294,0.3154,9.6094
-44.76666667,168.8333333,-9.214,0.317,9.531
-44.76666667,168.8666667,-8.973,0.3187,9.2917
-44.76666667,168.9,-8.776,0.3206,9.0966
-44.76666667,168.9333333,-8.709,0.3226,9.0316
-44.76666667,168.9666667,-8.745,0.3246,9.0696
-44.76666667,169,-8.645,0.3268,8.9718
-44.76666667,169.0333333,-8.44,0.329,8.769
-44.76666667,169.0666667,-8.269,0.3314,8.6004
-44.76666667,169.1,-8.188,0.3335,8.5215
-44.76666667,169.1333333,-8.28,0.3348,8.6148
-44.76666667,169.1666667,-8.342,0.335,8.677
-44.76666667,169.2,-8.253,0.3361,8.5891
-44.76666667,169.2333333,-8.171,0.3406,8.5116
-44.76666667,169.2666667,-8.098,0.3478,8.4458
-44.76666667,169.3,-8.087,0.3534,8.4404
-44.76666667,169.3333333,-8.069,0.3552,8.4242
-44.76666667,169.3666667,-8.193,0.3561,8.5491
-44.76666667,169.4,-8.313,0.3566,8.6696
-44.76666667,169.4333333,-8.389,0.3562,8.7452
-44.76666667,169.4666667,-8.441,0.3552,8.7962
-44.76666667,169.5,-8.495,0.3541,8.8491
-44.76666667,169.5333333,-8.602,0.353,8.955
-44.76666667,169.5666667,-8.788,0.3518,9.1398
-44.76666667,169.6,-8.96,0.3502,9.3102
-44.76666667,169.6333333,-9.15,0.3483,9.4983
-44.76666667,169.6666667,-9.35,0.346,9.696
-44.76666667,169.7,-9.531,0.3434,9.8744
-44.76666667,169.7333333,-9.699,0.3405,10.0395
-44.76666667,169.7666667,-9.917,0.3374,10.2544
-44.76666667,169.8,-9.971,0.3344,10.3054
-44.76666667,169.8333333,-9.969,0.3315,10.3005
-44.76666667,169.8666667,-9.962,0.3287,10.2907
-44.76666667,169.9,-9.983,0.3262,10.3092
-44.76666667,169.9333333,-10.097,0.3239,10.4209
-44.76666667,169.9666667,-10.387,0.3219,10.7089
-44.76666667,170,-10.583,0.3201,10.9031
-44.76666667,170.0333333,-10.577,0.3184,10.8954
-44.76666667,170.0666667,-10.573,0.3169,10.8899
-44.76666667,170.1,-10.523,0.3155,10.8385
-44.76666667,170.1333333,-10.617,0.3142,10.9312
-44.76666667,170.1666667,-10.576,0.3131,10.8891
-44.76666667,170.2,-10.554,0.312,10.866
-44.76666667,170.2333333,-10.554,0.3111,10.8651
-44.76666667,170.2666667,-10.694,0.3103,11.0043
-44.76666667,170.3,-10.841,0.3096,11.1506
-44.76666667,170.3333333,-10.569,0.3091,10.8781
-44.76666667,170.3666667,-10.351,0.3086,10.6596
-44.76666667,170.4,-10.135,0.3082,10.4432
-44.76666667,170.4333333,-9.94,0.3079,10.2479
-44.76666667,170.4666667,-9.8,0.3076,10.1076
-44.76666667,170.5,-9.676,0.3074,9.9834
-44.76666667,170.5333333,-9.622,0.3073,9.9293
-44.76666667,170.5666667,-9.633,0.3072,9.9402
-44.76666667,170.6,-9.624,0.3071,9.9311
-44.76666667,170.6333333,-9.611,0.307,9.918
-44.76666667,170.6666667,-9.584,0.307,9.891
-44.76666667,170.7,-9.548,0.3071,9.8551
-44.76666667,170.7333333,-9.496,0.3072,9.8032
-44.76666667,170.7666667,-9.413,0.3073,9.7203
-44.76666667,170.8,-9.304,0.3076,9.6116
-44.76666667,170.8333333,-9.183,0.3078,9.4908
-44.76666667,170.8666667,-9.078,0.3082,9.3862
-44.76666667,170.9,-8.977,0.3086,9.2856
-44.76666667,170.9333333,-8.877,0.309,9.186
-44.76666667,170.9666667,-8.774,0.3096,9.0836
-44.76666667,171,-8.647,0.3101,8.9571
-44.76666667,171.0333333,-8.507,0.3107,8.8177
-44.76666667,171.0666667,-8.387,0.3112,8.6982
-44.76666667,171.1,-8.281,0.3118,8.5928
-44.76666667,171.1333333,-8.201,0.3123,8.5133
-44.76666667,171.1666667,-8.14,0.3128,8.4528
-44.76666667,171.2,-8.095,0.3132,8.4082
-44.76666667,171.2333333,-8.057,0.3136,8.3706
-44.76666667,171.2666667,-8.018,0.314,8.332
-44.76666667,171.3,-7.98,0.3143,8.2943
-44.76666667,171.3333333,-7.939,0.3147,8.2537
-44.76666667,171.3666667,-7.896,0.315,8.211
-44.76666667,171.4,-7.851,0.3153,8.1663
-44.76666667,171.4333333,-7.804,0.3157,8.1197
-44.76666667,171.4666667,-7.757,0.3159,8.0729
-44.76666667,171.5,-7.712,0.3162,8.0282
-44.76666667,171.5333333,-7.671,0.3165,7.9875
-44.76666667,171.5666667,-7.635,0.3168,7.9518
-44.76666667,171.6,-7.604,0.317,7.921
-44.76666667,171.6333333,-7.575,0.3172,7.8922
-44.76666667,171.6666667,-7.549,0.3174,7.8664
-44.76666667,171.7,-7.525,0.3176,7.8426
-44.76666667,171.7333333,-7.496,0.3178,7.8138
-44.76666667,171.7666667,-7.468,0.318,7.786
-44.76666667,171.8,-7.435,0.3182,7.7532
-44.76666667,171.8333333,-7.402,0.3183,7.7203
-44.76666667,171.8666667,-7.373,0.3185,7.6915
-44.76666667,171.9,-7.343,0.3186,7.6616
-44.76666667,171.9333333,-7.318,0.3187,7.6367
-44.76666667,171.9666667,-7.293,0.3189,7.6119
-44.76666667,172,-7.27,0.319,7.589
-44.76666667,172.0333333,-7.247,0.3191,7.5661
-44.76666667,172.0666667,-7.224,0.3192,7.5432
-44.76666667,172.1,-7.202,0.3192,7.5212
-44.76666667,172.1333333,-7.175,0.3193,7.4943
-44.76666667,172.1666667,-7.143,0.3194,7.4624
-44.76666667,172.2,-7.111,0.3195,7.4305
-44.76666667,172.2333333,-7.065,0.3195,7.3845
-44.76666667,172.2666667,-7.028,0.3196,7.3476
-44.76666667,172.3,-6.977,0.3196,7.2966
-44.76666667,172.3333333,-6.93,0.3197,7.2497
-44.76666667,172.3666667,-6.88,0.3197,7.1997
-44.76666667,172.4,-6.83,0.3197,7.1497
-44.76666667,172.4333333,-6.781,0.3197,7.1007
-44.76666667,172.4666667,-6.732,0.3198,7.0518
-44.76666667,172.5,-6.685,0.3198,7.0048
-44.76666667,172.5333333,-6.642,0.3198,6.9618
-44.73333333,167.2333333,0.45,0.3074,-0.1426
-44.73333333,167.2666667,0.076,0.3074,0.2314
-44.73333333,167.3,-0.293,0.3074,0.6004
-44.73333333,167.3333333,-0.693,0.3074,1.0004
-44.73333333,167.3666667,-1.13,0.3074,1.4374
-44.73333333,167.4,-1.571,0.3074,1.8784
-44.73333333,167.4333333,-2.038,0.3074,2.3454
-44.73333333,167.4666667,-2.483,0.3074,2.7904
-44.73333333,167.5,-2.952,0.3074,3.2594
-44.73333333,167.5333333,-3.422,0.3074,3.7294
-44.73333333,167.5666667,-3.868,0.3074,4.1754
-44.73333333,167.6,-4.377,0.3074,4.6844
-44.73333333,167.6333333,-4.848,0.3074,5.1554
-44.73333333,167.6666667,-5.31,0.3074,5.6174
-44.73333333,167.7,-5.702,0.3074,6.0094
